assembly	accession	organism	kingdom	gtdb_phylum	split	leakage_free	mock1_pct	n_contigs	bin_bp	bin_n50	ref_len	true_completeness	true_contamination	true_contamination_upper	magicc_completeness	magicc_contamination	checkm2_completeness	checkm2_contamination	cocopye_completeness	cocopye_contamination	deepcheck_completeness	deepcheck_contamination
proton	GCA_000006985.1	Chlorobaculum tepidum	Bacteria	Bacteroidota	test	True	0.2432820526872879	284	2080202	12418	2154946	93.71084	1.232421	1.695727	95.359955	0.86408854	84.99	5.49	94.48035448134053	20.20006052304064	85.69628143310547	6.3436126708984375
proton	GCA_000009705.1	Trichormus sp000009705	Bacteria	Cyanobacteria	train	False	1.3714630261137666	2820	6765330	3328	7211789	93.12007	0.148451	1.066531	98.49425	0.49581528	81.06	8.2	99.0746527202714	19.66128478820809	77.53101348876953	5.054328441619873
proton	GCA_000007185.1	Methanopyrus kandleri	Archaea	Methanobacteriota_A	train	False	0.2102064650380613	775	1588538	3247	1694969	92.343341	0.460362	1.481148	95.1655	0.89502037	66.11	2.63	84.68122733817845	25.808858767158537	63.89449691772461	5.6223978996276855
proton	GCA_000008085.1	Nanoarchaeum equitans	Archaea	Nanoarchaeota	train	False	0.9556564428044254	133	458240	6451	490885	92.295548	0.310663	1.019383	97.6677	1.8934131	68.52	0.29	72.22982291719185	10.60471974516555	66.66249084472656	3.8203959465026855
proton	GCA_000018865.1	Chloroflexus aurantiacus	Bacteria	Chloroflexota	val	False	0.2032657270148536	2144	4806963	3155	5258541	90.889754	0.274011	1.240344	99.80032	0.08596182	78.48	5.05	98.54911633298288	16.75127954835247	74.72686004638672	2.117426633834839
proton	GCA_000008665.1	Archaeoglobus fulgidus	Archaea	Halobacteriota	train	False	1.168267837618576	1177	1975401	2203	2178400	89.423338	0.440828	1.676093	96.83905	0.16715229	74.97	3.94	97.65302719071616	22.18039844132188	59.34154510498047	5.105613708496094
proton	GCA_000021665.1	Shewanella baltica OS223	Bacteria	Proteobacteria (g)	none	True	2.536452317303562	435	4876030	40456	5358884	88.249344	1.095079	1.795616	99.74491	0.19085407	93.45	3.69	91.6861065166726	2.19849653559455	89.10733032226562	1.6809277534484863
proton	GCA_000007565.2	Pseudomonas putida	Bacteria	Proteobacteria (g)	none	True	1.4824978587194015	2344	5622344	3487	6181873	88.060932	1.190222	2.264087	87.60992	0.9354055	77.63	7.35	87.95969710722953	24.98735674223386	72.41394805908203	5.038127899169922
proton	GCA_000015125.1	Chlorobium phaeobacteroides	Bacteria	Bacteroidota	test	True	0.6902618012215004	494	2761270	10941	3133902	87.028375	0.823925	1.277289	99.96024	0.84916353	85.5	5.16	97.05272801752224	22.61772811994964	83.22599792480469	5.025242328643799
proton	GCA_000156375.1	Desulfovibrio piger	Bacteria	Desulfobacterota_I	none	True	4.387852857703976	1580	2393593	1922	2867216	81.020544	1.001459	2.591782	94.35728	0.63264966	64.3	4.74	89.47152520724538	23.84154429602965	58.20643997192383	2.537317514419556
proton	GCA_000012825.1	Phocaeicola vulgatus	Bacteria	Bacteroidota	none	True	0.4692441753857262	3285	4269689	1558	5163189	80.592111	0.689516	2.303479	86.92706	0.41628778	64.88	2.05	91.1024210214472	24.187815003194014	60.68868637084961	2.64600133895874
proton	GCA_000006805.1	Halobacterium salinarum	Archaea	Halobacteriota	val	False	2.5322931915107527	1039	1886380	2614	2571010	71.347719	0.668375	2.016912	80.432304	0.8487135	65.63	1.28	88.49436854993426	18.959428055350543	52.86408615112305	2.2755444049835205
proton	GCA_000020325.1	Sulfurihydrogenibium sp000020325	Bacteria	Aquificota	train	False	0.6921505889417947	1255	1297925	1168	1838442	68.624575	0.420247	2.111353	73.36342	2.7134538	49.97	1.32	84.2048796854462	25.67203646281725	45.67292404174805	0.34668630361557
proton	GCA_000007985.2	Geobacter sulfurreducens	Bacteria	Desulfobacterota	train	False	0.5871731729158559	2757	2634583	1052	3814128	66.944581	0.766099	2.357026	68.390396	0.27838945	45.82	2.71	78.07604856968156	26.36453145783434	39.264915466308594	2.3366198539733887
proton	GCA_000016065.1	Shewanella loihica	Bacteria	Proteobacteria (g)	train	False	0.55325101249311	2873	2837799	1073	4602594	59.737965	0.550603	1.902123	65.39444	0.18704236	44.86	3.78	61.88426141308222	29.05268160455946	36.75154876708984	5.0261759757995605
proton	GCA_000015865.1	Ruminiclostridium thermocellum	Bacteria	Firmicutes_A	train	False	0.2688448965555986	2438	2002672	839	3843301	50.409817	0.308797	1.839747	55.917053	0.12665689	37.0	2.28	69.0708200122862	23.70595698676412	31.361791610717773	2.231445789337158
proton	GCA_000022325.1	Caldicellulosiruptor bescii	Bacteria	Firmicutes_A	none	True	0.214992735486677	1358	1454563	1200	2931662	48.223363	0.232667	1.390167	54.18888	0.07493198	35.74	1.05	63.20248440173832	29.00695831502413	30.21229553222656	0.8025072813034058
proton	GCA_000022565.1	Acidobacterium capsulatum	Bacteria	Acidobacteriota	train	False	0.1997803218085485	2596	2042656	789	4127356	47.786064	0.432117	1.829452	51.8561	0.06586909	30.65	0.1	64.1114417185301	19.35246095325509	30.91014862060547	2.1270110607147217
proton	GCA_000013645.1	Paraburkholderia xenovorans	Bacteria	Proteobacteria (g)	none	True	0.5751132729787753	5394	4372563	830	9731138	43.245292	0.522775	1.829909	52.205795	1.4698476	44.91	1.08	62.05862940640389	15.23218227436647	39.72729110717773	1.705773949623108
proton	GCA_000011585.1	Methanococcus maripaludis	Archaea	Methanobacteriota_A	train	False	0.4596159247507687	660	580790	928	1661137	33.604393	0.269695	1.267325	50.089752	0.03349483	12.5	0.06	58.7006020432737	12.31879423550312	11.839847564697266	0.6768189668655396
proton	GCA_000011065.1	Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	none	True	0.3235098144670962	2866	1941658	668	6293399	29.609341	0.210014	1.292354	50.38889	0.091046095	29.0	1.57	57.44714810559047	18.74962852292233	19.99702835083008	0.9703218936920166
proton	GCA_000017325.1	Shewanella baltica	Bacteria	Proteobacteria (g)	train	False	1.3566218977486435	207	917774	13534	5312910	16.653981	0.391593	0.56662	50.03637	0.12598932	16.7	0.04	55.48096581615572	4.25484059975614	15.269771575927734	0.1684043556451797
proton	GCA_000018265.1	Micromonospora arenicola	Bacteria	Actinobacteriota	none	True	0.3905638725665548	1158	750046	635	5786361	11.96346	0.318456	1.059232	50.04886	2.5521636	14.65	2.81	59.34154276076525	10.5959037251196	16.33073616027832	0.180017203092575
proton	GCA_000008565.1	Deinococcus radiodurans	Bacteria	Deinococcota	train	False	0.6198437959638331	459	308218	649	3284156	8.901739	0.160072	0.508989	50.004345	0.112342834	11.03	0.0	57.57153453115802	0.0	10.254388809204102	0.5472078919410706
proton	GCA_000021645.1	Dictyoglomus turgidum	Bacteria	Dictyoglomota	val	False	0.6857645825164118	215	122954	549	1855560	6.288506	0.077874	0.338766	50.002254	0.0037491322	4.49	0.0	61.30655455831554	0.0	14.925045013427734	1.9489123821258545
proton	GCA_000016425.1	Micromonospora tropica	Bacteria	Actinobacteriota	train	False	0.4909911943102475	369	225194	595	5183331	3.984156	0.122315	0.384019	50.000637	0.004544854	6.41	0.0	57.63177959124959	0.0	16.26289176940918	3.541473388671875
proton	GCA_000172575.2	Enterococcus faecalis	Bacteria	Firmicutes	none	True	0.1523040304414984	186	102749	526	2739625	3.60699	0.0	0.137902	50.00034	3.5762787e-05	5.47	0.01	58.25545986017665	0.0	15.617632865905762	1.7246954441070557
proton	GCA_000007225.1	Pyrobaculum aerophilum	Archaea	Thermoproteota	train	False	0.2290245053808944	137	76566	531	2222430	3.273444	0.025063	0.194382	50.000175	9.23872e-05	3.94	0.0	60.08788113472711	0.0	18.12803268432617	1.9512288570404053
proton	GCA_000195675.1	Bordetella pertussis	Bacteria	Proteobacteria (g)	train	False	0.4766564636270562	131	78756	566	5339179	1.362269	0.05956	0.113276	50.000046	0.0	3.07	0.0	58.332414225456255	0.0	13.478657722473145	2.4478752613067627
s5	GCA_000011105.1	Pyrococcus horikoshii	Archaea	Methanobacteriota_B	train	False	5.855518337574474	23	1736139	172742	1738505	99.781709	0.0	0.127753	99.76556	0.67462325	97.67	0.15	100.0	0.0	95.28775787353516	0.2646505832672119
s5	GCA_000021565.1	Persephonella marina	Bacteria	Aquificota	val	False	2.806237421402552	15	1976036	391938	1983966	99.745812	0.0	0.019658	99.93693	2.0237536	99.98	2.23	99.92261336967285	4.58077404617421	98.38065338134766	1.449019432067871
s5	GCA_000010305.1	Gemmatimonas aurantiaca	Bacteria	Gemmatimonadota	train	False	2.414901248417184	346	4634685	22171	4636964	99.365986	0.417515	0.580725	99.003006	1.7178357	95.89	2.28	100.0	6.828926127193589	95.2955551147461	1.5153706073760986
s5	GCA_000016085.1	Chlorobium phaeovibrioides	Bacteria	Bacteroidota	none	True	1.2939175424119185	39	2016631	134956	1966858	99.360706	2.049004	2.415121	99.978065	0.24991035	99.82	3.71	100.0	3.93226308822502	95.7748031616211	0.9173177480697632
s5	GCA_000091665.1	Methanocaldococcus jannaschii	Archaea	Methanobacteriota_A	train	False	5.645801351648397	79	1731257	57639	1739927	99.212611	0.005632	0.089027	99.7916	0.13498664	99.82	0.11	100.0	1.1820921487336	97.28157043457033	0.1816295087337494
s5	GCA_001481685.1	Ignicoccus islandicus	Archaea	Thermoproteota	train	False	1.095389379111179	66	1450168	36983	1394664	99.182886	4.475773	4.607848	99.95453	1.1055738	96.27	4.15	95.19179952409036	7.40399410648939	95.12386322021484	2.746567487716675
s5	GCA_000196115.1	Rhodopirellula baltica	Bacteria	Planctomycetota	none	True	1.3177841732417428	170	7049936	91993	7145576	98.975884	0.009097	0.064222	96.03923	0.053831935	99.32	4.2	99.68546256288622	0.11110647437448	95.00506591796876	1.967947244644165
s5	GCA_000166095.1	Methanothermus fervidus	Archaea	Methanobacteriota	val	False	7.183339758983122	59	1231717	52321	1243342	98.942688	0.0	0.09016	63.34004	15.2182665	95.2	0.29	100.0	0.0	98.68872833251952	0.4847787320613861
s5	GCA_000018565.1	Herpetosiphon aurantiacus	Bacteria	Chloroflexota	train	False	1.650232403204518	198	6830245	88215	6785430	98.189739	2.674643	2.76628	99.63597	6.1932507	99.99	7.84	93.89364177913392	8.686537000324119	99.5675048828125	-0.1266412436962127
s5	GCA_000020785.1	Hydrogenobaculum sp000020785	Bacteria	Aquificota	train	False	1.6318937727031608	191	1537532	12146	1559514	98.043237	0.686239	1.018522	99.94122	1.3880074	85.85	1.01	98.37781865291582	17.6334971437148	85.35600280761719	2.4712510108947754
s5	GCA_000018945.1	Thermotoga neapolitana	Bacteria	Thermotogota	test	True	1.6074819757894294	191	1856249	105553	1884562	97.926043	0.0	0.18556	99.473526	0.18485188	99.96	0.45	100.0	2.40158064510433	97.61227416992188	0.1337982714176178
s5	GCA_000016125.1	Methanococcus maripaludis	Archaea	Methanobacteriota_A	train	False	1.1540467948482065	145	1807148	22312	1789046	97.902737	2.32269	2.925358	99.1808	1.0603458	93.5	1.78	99.84280921405455	12.09585209757861	89.4129867553711	2.2455713748931885
s5	GCA_000020225.1	Akkermansia muciniphila	Bacteria	Verrucomicrobiota	test	True	0.9075135785424312	643	2600094	6265	2664102	96.894676	0.317555	0.887541	99.73691	0.9852797	92.15	4.75	100.0	20.13562005344717	85.67618560791016	4.864084720611572
s5	GCA_000009145.1	Nitrosomonas europaea	Bacteria	Proteobacteria (g)	none	True	5.683429495108962	110	2698441	50305	2812094	96.466334	0.0	0.078269	90.56505	0.20990074	99.99	0.39	100.0	0.0	96.69751739501952	0.1862920820713043
s5	GCA_000015805.1	Pyrobaculum calidifontis	Archaea	Thermoproteota	val	False	2.5449546574683057	639	1950139	4477	2009313	96.381052	0.216442	0.922504	99.956116	0.28722286	80.91	0.87	99.90336845435634	20.683689246963848	78.37946319580078	2.94825291633606
s5	GCA_000196135.1	Wolinella succinogenes	Bacteria	Campylobacterota	train	False	0.6560466917797272	535	2046578	5466	2110355	96.235894	0.199635	0.736274	99.832245	0.27858913	85.75	3.28	100.0	15.84414839318963	82.56108093261719	1.8122341632843015
s5	GCA_002952055.1	Desulfobulbus oralis	Bacteria	Desulfobacterota	train	False	7.350049552255035	312	2680639	19133	2774417	96.047278	0.288169	0.550098	99.92661	1.6504258	96.71	1.02	98.61811379013352	4.92877088866386	93.80909729003906	0.9282119274139404
s5	GCA_000020465.1	Chlorobium limicola	Bacteria	Bacteroidota	val	False	2.320980079770457	132	2728343	78502	2763181	95.929691	2.540731	3.331776	99.839905	7.117033	99.97	6.05	97.21207049241438	9.1210310408584	97.22053527832033	3.868641614913941
s5	GCA_000016545.1	Caldicellulosiruptor saccharolyticus	Bacteria	Firmicutes_A	none	True	0.8910815662438224	248	2843760	44856	2970275	95.170717	0.443629	0.684852	99.900795	2.256745	99.43	0.09	100.0	0.0	97.6953125	0.6941236257553101
s5	GCA_000019085.1	Thermoanaerobacter pseudethanolicus	Bacteria	Firmicutes_A	train	False	2.4816006004718845	153	2243711	58057	2362816	94.966176	0.0	0.134289	99.73922	0.30266047	99.84	0.44	99.74207275015344	0.0	97.9681167602539	1.8100016117095947
s5	GCA_000008185.1	Treponema denticola	Bacteria	Spirochaetota	train	False	1.267464756251801	844	2717102	5037	2843201	94.826113	0.58093	1.303918	99.12251	0.46571195	92.28	3.93	98.62977767657956	22.83188568876075	79.39586639404297	1.885720372200012
s5	GCA_001639275.1	Methanobrevibacter oralis DSM 7256	Archaea	Methanobacteriota	none	True	0.7611079349437925	289	2039414	13081	2140433	94.726908	0.396415	0.800959	99.75537	1.4489055	98.87	0.31	98.6404847885799	1.0651857821449702	97.11998748779295	-0.0117771327495574
s5	GCA_000006985.1	Chlorobaculum tepidum	Bacteria	Bacteroidota	test	True	0.2432820526872879	222	2080394	15645	2154946	94.703023	1.600133	1.851601	96.30569	1.0386229	92.42	2.44	98.05383034833623	10.28097911925391	93.38783264160156	3.636632204055786
s5	GCA_000010505.1	Porphyromonas gingivalis	Bacteria	Bacteroidota	train	False	2.17006694673482	237	2207639	39544	2354886	94.468522	0.0	0.211603	99.94237	0.2227217	99.78	0.06	100.0	2.67494617414351	95.77313232421876	-0.1991622149944305
s5	GCA_003019295.1	Fusobacterium nucleatum subsp. nucleatum	Bacteria	Fusobacteriota	train	False	2.808871546527448	372	2072248	8520	2180101	94.252331	0.411082	0.84308	98.40993	1.9176394	93.52	2.11	98.50136773664153	8.70973117982601	90.87860870361328	0.6661944389343262
s5	GCA_000017945.1	Ignicoccus hospitalis	Archaea	Thermoproteota	train	False	2.8386032717915723	64	1223627	39435	1297538	94.112234	0.004932	0.123233	99.81608	0.25008023	86.88	0.51	96.7508863764046	2.91761178135121	87.85791015625	2.351081371307373
s5	GCA_000009705.1	Trichormus sp000009705	Bacteria	Cyanobacteria	train	False	1.3714630261137666	2879	6805663	3409	7211789	93.3245	0.461522	1.372725	99.06552	0.77144206	90.24	5.42	99.7136733327699	14.20782884273498	86.24664306640625	3.904053688049317
s5	GCA_000009225.1	Pseudomonas fluorescens	Bacteria	Proteobacteria (g)	none	True	1.069308679608532	1633	6628826	6779	6722539	93.265208	2.262791	3.501207	99.95504	1.1555821	88.53	12.11	92.6258601237666	22.31665072460066	82.85749816894531	8.34915828704834
s5	GCA_000007185.1	Methanopyrus kandleri	Archaea	Methanobacteriota_A	train	False	0.2102064650380613	690	1593142	3403	1694969	92.674615	0.487561	1.403212	98.71279	0.7855594	71.5	0.36	85.09710841605339	24.14583489963406	62.068756103515625	7.094151496887207
s5	GCA_000018865.1	Chloroflexus aurantiacus	Bacteria	Chloroflexota	val	False	0.2032657270148536	1871	4862430	3889	5258541	91.961972	0.498579	1.318503	99.79802	0.109517574	82.11	3.93	98.39974930006647	14.08643717963454	79.8338623046875	4.72269344329834
s5	GCA_000021665.1	Shewanella baltica OS223	Bacteria	Proteobacteria (g)	none	True	2.536452317303562	400	5021302	50244	5358884	91.245173	0.419248	1.442763	99.89966	0.23590624	99.78	2.25	95.13214600452623	2.24409213864908	94.55230712890624	0.5445539951324463
s5	GCA_000008665.1	Archaeoglobus fulgidus	Archaea	Halobacteriota	train	False	1.168267837618576	1186	2007001	2293	2178400	90.947898	0.547237	1.700652	99.48109	0.3186822	73.24	3.68	96.45656915359204	19.293218390572488	62.880348205566406	6.026198387145996
s5	GCA_000008085.1	Nanoarchaeum equitans	Archaea	Nanoarchaeota	train	False	0.9556564428044254	118	446781	8177	490885	90.437679	0.05154	0.570602	96.854515	1.416266	73.91	0.16	70.37656227466546	3.0956689075711	78.91449737548828	1.2758924961090088
s5	GCA_000016785.1	Thermotoga petrophila	Bacteria	Thermotogota	train	False	6.950263060905706	201	1605802	57103	1823511	87.48897	0.0	0.205867	87.7794	1.2576014	90.75	0.07	93.20058904848614	0.0	91.99738311767578	-0.0235557556152343
s5	GCA_000015125.1	Chlorobium phaeobacteroides	Bacteria	Bacteroidota	test	True	0.6902618012215004	463	2736645	11613	3133902	86.859832	0.736271	1.087845	99.96794	0.61030686	90.26	5.02	96.87514910580542	12.27408596913885	85.8956069946289	2.3094303607940674
s5	GCA_000007565.2	Pseudomonas putida	Bacteria	Proteobacteria (g)	none	True	1.4824978587194015	2160	5557920	3924	6181873	86.215278	1.599968	2.805962	86.79848	1.5288055	76.52	4.83	84.92469035147435	24.32135646696629	71.66839599609375	4.971999645233154
s5	GCA_000156375.1	Desulfovibrio piger	Bacteria	Desulfobacterota_I	none	True	4.387852857703976	1501	2472388	2160	2867216	83.083486	1.820791	3.347917	98.23869	0.913167	69.81	5.68	92.02147100964102	24.44115731308624	67.09671020507812	2.5333681106567383
s5	GCA_000012825.1	Phocaeicola vulgatus	Bacteria	Bacteroidota	none	True	0.4692441753857262	3393	4364509	1534	5163189	82.025489	0.998046	2.560917	87.17634	0.6358892	68.38	5.37	93.26371985429348	24.76259175541401	62.97346878051758	4.938236236572266
s5	GCA_000006805.1	Halobacterium salinarum	Archaea	Halobacteriota	val	False	2.5322931915107527	1082	1918701	2601	2571010	72.812941	0.549473	1.911972	82.61693	0.9813249	75.0	1.6	88.65477647602107	18.16170919165339	57.041603088378906	1.0420057773590088
s5	GCA_000007985.2	Geobacter sulfurreducens	Bacteria	Desulfobacterota	train	False	0.5871731729158559	2860	2849149	1138	3814128	72.366187	0.907075	2.579174	75.605736	0.7438928	66.21	3.66	83.1143192662717	25.577581118441927	49.29800033569336	3.271393060684204
s5	GCA_000020325.1	Sulfurihydrogenibium sp000020325	Bacteria	Aquificota	train	False	0.6921505889417947	1330	1334562	1123	1838442	70.560235	0.622592	2.238743	70.12964	8.125559	55.82	2.27	82.80493115242487	26.57627019105754	47.62382507324219	5.128690719604492
s5	GCA_000016065.1	Shewanella loihica	Bacteria	Proteobacteria (g)	train	False	0.55325101249311	2992	2940749	1086	4602594	62.147976	0.431235	1.823081	67.488914	0.1377672	43.23	2.71	63.86300270230642	29.59592547167604	38.9569091796875	4.599775314331055
s5	GCA_000022565.1	Acidobacterium capsulatum	Bacteria	Acidobacteriota	train	False	0.1997803218085485	2983	2384843	852	4127356	55.496376	0.846838	2.438922	56.29867	0.31504035	38.03	0.49	67.75891049279406	21.89497396642429	33.04108047485352	1.7176021337509155
s5	GCA_000015865.1	Ruminiclostridium thermocellum	Bacteria	Firmicutes_A	train	False	0.2688448965555986	2704	2093409	804	3843301	52.722907	0.368433	1.946634	57.973095	0.45712292	48.43	1.91	66.62210642007412	22.627921268772567	36.07989501953125	3.3826589584350586
s5	GCA_000022325.1	Caldicellulosiruptor bescii	Bacteria	Firmicutes_A	none	True	0.214992735486677	1430	1497561	1180	2931662	49.896236	0.193849	1.310895	56.00024	0.056305528	39.19	0.84	63.36167640123469	26.62691981530425	32.47121810913086	1.9731898307800293
s5	GCA_000013645.1	Paraburkholderia xenovorans	Bacteria	Proteobacteria (g)	none	True	0.5751132729787753	6135	4992104	848	9731138	49.29779	0.693095	2.168349	57.125786	1.3914883	33.71	4.9	63.90487665014094	17.073737077066102	35.72941589355469	3.7566184997558594
s5	GCA_000011585.1	Methanococcus maripaludis	Archaea	Methanobacteriota_A	train	False	0.4596159247507687	720	617547	928	1661137	35.958985	0.225508	1.216396	50.161625	0.039440393	14.33	0.26	58.85601481919295	9.24837693772636	13.858993530273438	0.3578834235668182
s5	GCA_000011065.1	Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	none	True	0.3235098144670962	3292	2112784	631	6293399	32.269128	0.299218	1.4758	50.22108	0.362131	27.93	2.3	58.28767112990395	16.7939576886942	17.567459106445312	0.2684999108314514
s5	GCA_000018265.1	Micromonospora arenicola	Bacteria	Actinobacteriota	none	True	0.3905638725665548	1468	935194	623	5786361	14.937091	0.383644	1.287286	50.04045	0.9970993	24.84	1.37	61.04383778096207	12.51923021985369	25.429271697998047	0.8611682653427124
s5	GCA_000017325.1	Shewanella baltica	Bacteria	Proteobacteria (g)	train	False	1.3566218977486435	198	779988	13094	5312910	14.491286	0.08884	0.263942	50.030075	0.13474226	13.04	0.19	55.95473726498007	0.114669208516	12.585979461669922	0.1532256603240966
s5	GCA_000008565.1	Deinococcus radiodurans	Bacteria	Deinococcota	train	False	0.6198437959638331	654	415432	604	3284156	12.136726	0.168323	0.607432	50.004345	0.016957521	6.8	0.01	57.35050868063887	0.71527299826216	11.10525131225586	0.0391557812690734
s5	GCA_000021645.1	Dictyoglomus turgidum	Bacteria	Dictyoglomota	val	False	0.6857645825164118	253	137405	520	1855560	7.090959	0.030503	0.320981	50.00297	0.0077545643	6.21	0.18	58.97891740120158	1.69939876150699	23.02144241333008	2.446597099304199
s5	GCA_000016425.1	Micromonospora tropica	Bacteria	Actinobacteriota	train	False	0.4909911943102475	470	277362	571	5183331	4.829771	0.206855	0.549936	50.001648	0.05171001	6.5	0.0	57.36211355368823	0.0	11.201397895812988	0.4749909043312073
s5	GCA_000007225.1	Pyrobaculum aerophilum	Archaea	Thermoproteota	train	False	0.2290245053808944	207	110275	511	2222430	4.730903	0.026053	0.249637	50.000504	0.0014156103	4.29	0.0	57.84750993257024	0.0	21.728546142578125	3.02081036567688
s5	GCA_000172575.2	Enterococcus faecalis	Bacteria	Firmicutes	none	True	0.1523040304414984	181	94560	513	2739625	3.346334	0.002117	0.14283	50.000736	0.00011622906	5.67	0.0	59.41421566267916	0.0	15.878788948059082	2.053905725479126
s5	GCA_000195675.1	Bordetella pertussis	Bacteria	Proteobacteria (g)	train	False	0.4766564636270562	219	118328	516	5339179	2.037841	0.092336	0.18147	50.000046	3.5762787e-05	4.91	0.0	58.28837412009082	0.0	10.09247589111328	1.782772660255432
