dataset	sample	genome	taxid	ref_len	span_bp	union_bp	n_contigs	cami_novelty_category	completeness_pct	completeness_pct_union	contamination_pct	excluded_non_genome	scoreable_by_magicc	bin_id
marine	7	Otu230.1	76594	4635105	3680622	3680622	6314	known_strain	79.40752151245765	79.40752151245765	0.0	False	True	s7__Otu230.1
marine	7	Otu2313	40269	3994112	1262888	1262888	4468	new_strain	31.618742789385976	31.618742789385976	0.0	False	False	s7__Otu2313
marine	7	Otu2316	511678	4597544	1438089	1438089	5046	new_species	31.279504883476918	31.279504883476918	0.0	False	False	s7__Otu2316
marine	7	Otu232.0	96345	2806870	2377355	2377355	3397	known_strain	84.6977237991072	84.6977237991072	0.0	False	True	s7__Otu232.0
marine	7	Otu2326	692370	3009495	1576608	1576608	4419	known_strain	52.38779263630609	52.38779263630609	0.0	False	True	s7__Otu2326
marine	7	Otu234.0	1564114	5341557	4522001	4522001	6431	known_strain	84.65698297331659	84.65698297331659	0.0	False	True	s7__Otu234.0
marine	7	Otu235.0	2742	4616532	4509579	4509579	1694	known_strain	97.68326094132999	97.68326094132999	0.0	False	True	s7__Otu235.0
marine	7	Otu2363.0	1238	3349099	1042364	1042364	3630	known_strain	31.123714169094434	31.123714169094434	0.0	False	False	s7__Otu2363.0
marine	7	Otu238.0	1250153	4505800	2373681	2373681	6714	known_strain	52.68056726885348	52.68056726885348	0.0	False	True	s7__Otu238.0
marine	7	Otu239.0	187493	3920328	3319910	3319910	4714	known_strain	84.6844957870872	84.6844957870872	0.0	False	True	s7__Otu239.0
marine	7	Otu24.0	467094	4830181	4825866	4825866	109	known_strain	99.9106658735977	99.9106658735977	0.0	False	True	s7__Otu24.0
marine	7	Otu2403	1580092	1803090	567576	567576	1950	known_strain	31.477962830474354	31.477962830474354	0.0	False	False	s7__Otu2403
marine	7	Otu2407.0	53946	5478249	3705775	3705775	8423	known_strain	67.64524577104838	67.64524577104838	0.0	False	True	s7__Otu2407.0
marine	7	Otu241.0	1217908	4875481	3293818	3293818	7484	known_strain	67.55883163117649	67.55883163117649	0.0	False	True	s7__Otu241.0
marine	7	Otu2415.0	1250205	3158583	79734	79734	337	known_strain	2.5243598157781513	2.5243598157781513	0.0	False	False	s7__Otu2415.0
marine	7	Otu2415.1	313588	2952962	875983	875983	3094	known_strain	29.664553759919702	29.664553759919702	0.0	False	False	s7__Otu2415.1
marine	7	Otu245.0	1555194	4305801	1347346	1347346	4669	known_strain	31.29141360689916	31.29141360689916	0.0	False	False	s7__Otu245.0
marine	7	Otu2468.0	1917485	4691010	1468438	1468438	5090	known_strain	31.30323746911646	31.30323746911646	0.0	False	False	s7__Otu2468.0
marine	7	Otu248.0	490759	4063864	3160214	3160214	5681	known_strain	77.76377359084852	77.76377359084852	0.0	False	True	s7__Otu248.0
marine	7	Otu249.0	1006	4516490	4189225	4189225	3554	known_strain	92.75399701980963	92.75399701980963	0.0	False	True	s7__Otu249.0
marine	7	Otu250	666	4050927	1265690	1265690	4363	known_strain	31.24445343004206	31.24445343004206	0.0	False	False	s7__Otu250
marine	7	Otu252	316279	2234828	1732429	1732429	3137	known_strain	77.5195675013916	77.5195675013916	0.0	False	True	s7__Otu252
marine	7	Otu254	22	5840835	5206273	5206273	5838	new_species	89.13576569103562	89.13576569103562	0.0	False	True	s7__Otu254
marine	7	Otu255	62322	5358884	5358660	5358660	10	new_strain	99.9958200252142	99.9958200252142	0.0	False	True	s7__Otu255
marine	7	Otu256	100716	3293456	1035752	1035752	3600	known_strain	31.44878814230401	31.44878814230401	0.0	False	False	s7__Otu256
marine	7	Otu26.0	936476	3899940	3899877	3899877	4	known_strain	99.99838459053217	99.99838459053217	0.0	False	True	s7__Otu26.0
marine	7	Otu261	55601	4342224	2298089	2298089	6519	new_strain	52.924238823238966	52.924238823238966	0.0	False	True	s7__Otu261
marine	7	Otu265.0	215813	4417868	3734635	3734635	5246	known_strain	84.53478012471174	84.53478012471174	0.0	False	True	s7__Otu265.0
marine	7	Otu271	351091	4470622	3477266	3477266	6256	known_strain	77.78036255357756	77.78036255357756	0.0	False	True	s7__Otu271
marine	7	Otu279	859653	1343202	703667	703667	1993	known_strain	52.387280543060534	52.387280543060534	0.0	False	True	s7__Otu279
marine	7	Otu281.0	314275	4624578	4620133	4620133	98	known_strain	99.9038831218762	99.9038831218762	0.0	False	True	s7__Otu281.0
marine	7	Otu283.0	873	4200534	4060975	4060975	1955	known_strain	96.67758908748269	96.67758908748269	0.0	False	True	s7__Otu283.0
marine	7	Otu289	80852	4584079	2411502	2411502	6848	new_strain	52.606030567972326	52.606030567972326	0.0	False	True	s7__Otu289
marine	7	Otu292.0	2434	4331234	4263825	4263825	1183	known_strain	98.44365370238597	98.44365370238597	0.0	False	True	s7__Otu292.0
marine	7	Otu293.0	154	2560222	1351833	1351833	3859	known_strain	52.80139769129396	52.80139769129396	0.0	False	True	s7__Otu293.0
marine	7	Otu298	1883	8180260	6344722	6344722	11383	known_strain	77.56137335488114	77.56137335488114	0.0	False	True	s7__Otu298
marine	7	Otu3.0	19	3665893	3211559	3211559	3953	known_strain	87.60645768984529	87.60645768984529	0.0	False	True	s7__Otu3.0
marine	7	Otu3.1	29542	3176363	3176244	3176244	1	known_strain	99.99625357681096	99.99625357681096	0.0	False	True	s7__Otu3.1
marine	7	Otu30.0	34067	2363215	2363198	2363198	1	known_strain	99.99928064099119	99.99928064099119	0.0	False	True	s7__Otu30.0
marine	7	Otu301	404011	5396476	3655394	3655394	8366	known_strain	67.73668594097333	67.73668594097333	0.0	False	True	s7__Otu301
marine	7	Otu302.0	167642	3132314	2646079	2646079	3783	known_strain	84.47681171172495	84.47681171172495	0.0	False	True	s7__Otu302.0
marine	7	Otu303.0	336261	1999646	627105	627105	2176	known_strain	31.36080086175253	31.36080086175253	0.0	False	False	s7__Otu303.0
marine	7	Otu304.0	65555	4023512	3406995	3406995	4806	known_strain	84.67714275488677	84.67714275488677	0.0	False	True	s7__Otu304.0
marine	7	Otu312.0	76594	4560540	3534725	3534725	6432	known_strain	77.50672069535625	77.50672069535625	0.0	False	True	s7__Otu312.0
marine	7	Otu316.0	96345	2715909	1443260	1443260	4066	known_strain	53.14095575367216	53.14095575367216	0.0	False	True	s7__Otu316.0
marine	7	Otu323.0	292691	3545181	2384743	2384743	5346	known_strain	67.2671719723196	67.2671719723196	0.0	False	True	s7__Otu323.0
marine	7	Otu327	1042877	2011320	1866461	1866461	1618	known_strain	92.79781437066205	92.79781437066205	0.0	False	True	s7__Otu327
marine	7	Otu331.0	1420916	3975896	1233251	1233251	4252	known_strain	31.018190616655968	31.018190616655968	0.0	False	False	s7__Otu331.0
marine	7	Otu332	1410606	1232128	388290	388290	1339	known_strain	31.513771296488677	31.513771296488677	0.0	False	False	s7__Otu332
marine	7	Otu336	120577	3278034	2764620	2764620	3903	known_strain	84.33774634430272	84.33774634430272	0.0	False	True	s7__Otu336
marine	7	Otu338	663	5724939	3027913	3027913	8574	known_strain	52.889873586425985	52.889873586425985	0.0	False	True	s7__Otu338
marine	7	Otu35.0	421	5051681	5033138	5033138	403	known_strain	99.63293406689773	99.63293406689773	0.0	False	True	s7__Otu35.0
marine	7	Otu351	64471	2606748	1382450	1382450	3873	known_strain	53.03351148634237	53.03351148634237	0.0	False	True	s7__Otu351
marine	7	Otu352.0	1821621	5191608	2255164	2255164	7065	known_strain	43.43864174644927	43.43864174644927	0.0	False	False	s7__Otu352.0
marine	7	Otu352.1	187493	3909699	3749542	3749542	2123	known_strain	95.90359769383781	95.90359769383781	0.0	False	True	s7__Otu352.1
marine	7	Otu36.0	80679	4137521	4134001	4134001	94	known_strain	99.91492490310019	99.91492490310019	0.0	False	True	s7__Otu36.0
marine	7	Otu360	55601	3469689	2342347	2342347	5343	new_strain	67.50884589368096	67.50884589368096	0.0	False	True	s7__Otu360
marine	7	Otu365.0	158327	7215267	3819783	3819783	10719	known_strain	52.940286201466975	52.940286201466975	0.0	False	True	s7__Otu365.0
marine	7	Otu368	662	5549219	2927534	2927534	8200	known_strain	52.75578419233409	52.75578419233409	0.0	False	True	s7__Otu368
marine	7	Otu37.0	1191459	7327614	7327304	7327304	10	known_strain	99.99576942781101	99.99576942781101	0.0	False	True	s7__Otu37.0
marine	7	Otu370.0	96345	2847905	960558	960558	3244	known_strain	33.72858294079332	33.72858294079332	0.0	False	False	s7__Otu370.0
marine	7	Otu370.1	669041	2638676	2211865	2211865	3237	new_strain	83.82480456107533	83.82480456107533	0.0	False	True	s7__Otu370.1
marine	7	Otu371	662	5877040	1843756	1843756	6423	known_strain	31.37218735962321	31.37218735962321	0.0	False	False	s7__Otu371
marine	7	Otu376	160232	490885	337130	337130	767	known_strain	68.67799993888589	68.67799993888589	0.0	False	True	s7__Otu376
marine	7	Otu382.0	897	4455399	4351060	4351060	1599	known_strain	97.65814464652885	97.65814464652885	0.0	False	True	s7__Otu382.0
marine	7	Otu384.0	31989	4147426	1300838	1300838	4520	known_strain	31.364947801359204	31.364947801359204	0.0	False	False	s7__Otu384.0
marine	7	Otu386.0	1644130	4399611	3931903	3931903	4352	known_strain	89.36933287965687	89.36933287965687	0.0	False	True	s7__Otu386.0
marine	7	Otu388	73913	1761737	1494721	1494721	2094	known_strain	84.84359470227395	84.84359470227395	0.0	False	True	s7__Otu388
marine	7	Otu39.0	879567	3646098	3640559	3640559	87	known_strain	99.84808417107823	99.84808417107823	0.0	False	True	s7__Otu39.0
marine	7	Otu393.0	192843	4969784	4603601	4603601	3919	known_strain	92.63181256972133	92.63181256972133	0.0	False	True	s7__Otu393.0
marine	7	Otu394.0	314275	4652214	2322542	2322542	6799	known_strain	49.923369819187165	49.923369819187165	0.0	False	False	s7__Otu394.0
marine	7	Otu394.1	28108	4601785	268524	268524	1092	known_strain	5.83521394415428	5.83521394415428	0.0	False	False	s7__Otu394.1
marine	7	Otu399.0	1238	3515768	2735713	2735713	4983	known_strain	77.81267137080718	77.81267137080718	0.0	False	True	s7__Otu399.0
marine	7	Otu4.0	1335757	1926631	1926627	1926627	1	known_strain	99.99979238369984	99.99979238369984	0.0	False	True	s7__Otu4.0
marine	7	Otu40.0	1263979	1481191	1480877	1480877	8	known_strain	99.97880084337537	99.97880084337537	0.0	False	True	s7__Otu40.0
marine	7	Otu40.1	171437	6512983	6070447	6070447	5022	known_strain	93.20532542461726	93.20532542461726	0.0	False	True	s7__Otu40.1
marine	7	Otu404.0	357794	4559598	3541582	3541582	6477	known_strain	77.67311942851103	77.67311942851103	0.0	False	True	s7__Otu404.0
marine	7	Otu405.0	1238	3515553	1864628	1864628	5196	known_strain	53.039393802340626	53.039393802340626	0.0	False	True	s7__Otu405.0
marine	7	Otu415.0	187145	4978541	1558576	1558576	5442	known_strain	31.305878569645202	31.305878569645202	0.0	False	False	s7__Otu415.0
marine	7	Otu42.0	1736674	3994770	3867732	3867732	1921	known_strain	96.8198920088015	96.8198920088015	0.0	False	True	s7__Otu42.0
marine	7	Otu429.0	99286	3685209	1149937	1149937	4024	new_strain	31.20411895227652	31.20411895227652	0.0	False	False	s7__Otu429.0
marine	7	Otu433	1311	1840649	576611	576611	1979	known_strain	31.3265049447233	31.3265049447233	0.0	False	False	s7__Otu433
marine	7	Otu44.0	104267	2800535	2753073	2753073	680	new_species	98.30525238927562	98.30525238927562	0.0	False	True	s7__Otu44.0
marine	7	Otu445	187878	2045438	1075523	1075523	2997	known_strain	52.581549770758144	52.581549770758144	0.0	False	True	s7__Otu445
marine	7	Otu450.0	545619	2986943	2882975	2882975	1451	known_strain	96.51925061844166	96.51925061844166	0.0	False	True	s7__Otu450.0
marine	7	Otu451	55802	2064237	1598703	1598703	2869	known_strain	77.44764772649653	77.44764772649653	0.0	False	True	s7__Otu451
marine	7	Otu453	1188228	3049282	2325232	2325232	4223	new_strain	76.25506594667203	76.25506594667203	0.0	False	True	s7__Otu453
marine	7	Otu454.0	1208324	4969388	3855422	3855422	7001	known_strain	77.58343683367046	77.58343683367046	0.0	False	True	s7__Otu454.0
marine	7	Otu457.0	111501	3842422	2036828	2036828	5738	known_strain	53.008961535198374	53.008961535198374	0.0	False	True	s7__Otu457.0
marine	7	Otu459	1346	2070822	1624092	1624092	2914	known_strain	78.42740708762028	78.42740708762028	0.0	False	True	s7__Otu459
marine	7	Otu46	1007084	1772718	1740605	1740605	68	known_strain	98.188487960296	98.188487960296	0.0	False	True	s7__Otu46
marine	7	Otu465	713887	1443806	450438	450438	1545	known_strain	31.19795872852724	31.19795872852724	0.0	False	False	s7__Otu465
marine	7	Otu467	668	4503336	1409808	1409808	4899	known_strain	31.30585859016516	31.30585859016516	0.0	False	False	s7__Otu467
marine	7	Otu47.0	1263979	1518636	1518595	1518595	1	known_strain	99.99730020887165	99.99730020887165	0.0	False	True	s7__Otu47.0
marine	7	Otu470	229980	1595994	1352363	1352363	1908	known_strain	84.73484236156277	84.73484236156277	0.0	False	True	s7__Otu470
marine	7	Otu472.0	292414	4153699	354952	354952	1431	known_strain	8.545443470988149	8.545443470988149	0.0	False	False	s7__Otu472.0
marine	7	Otu472.1	60136	4863608	1209520	1209520	4420	new_species	24.868780543168775	24.868780543168775	0.0	False	False	s7__Otu472.1
marine	7	Otu473	80852	4470808	3014008	3014008	6935	new_strain	67.41528600646684	67.41528600646684	0.0	False	True	s7__Otu473
marine	7	Otu48.0	1335746	1739487	1739481	1739481	1	known_strain	99.99965507071913	99.99965507071913	0.0	False	True	s7__Otu48.0
marine	7	Otu489.0	411153	3798465	1185344	1185344	4103	known_strain	31.205868686429913	31.205868686429913	0.0	False	False	s7__Otu489.0
marine	7	Otu491.0	237	4112636	3892790	3892790	2587	new_species	94.6543773871551	94.6543773871551	0.0	False	True	s7__Otu491.0
marine	7	Otu492	1219	1641879	1283058	1283058	2351	known_strain	78.14570988483317	78.14570988483317	0.0	False	True	s7__Otu492
marine	7	Otu497.0	104267	2673030	107819	107819	447	new_species	4.0335873521808585	4.0335873521808585	0.0	False	False	s7__Otu497.0
marine	7	Otu497.1	96345	2684585	1371086	1371086	3947	known_strain	51.07254938845296	51.07254938845296	0.0	False	True	s7__Otu497.1
marine	7	Otu50.0	314275	4397537	4396049	4396049	40	known_strain	99.96616287708324	99.96616287708324	0.0	False	True	s7__Otu50.0
marine	7	Otu503	32051	2366980	1242945	1242945	3543	known_strain	52.51185054373083	52.51185054373083	0.0	False	True	s7__Otu503
marine	7	Otu506.0	1896164	2992353	937797	937797	3218	known_strain	31.33978511225113	31.33978511225113	0.0	False	False	s7__Otu506.0
marine	7	Otu511	1219	1751080	1184782	1184782	2649	known_strain	67.66007264088448	67.66007264088448	0.0	False	True	s7__Otu511
marine	7	Otu522	670	5103524	1591465	1591465	5501	known_strain	31.183648788562568	31.183648788562568	0.0	False	False	s7__Otu522
marine	7	Otu523	39960	3052398	2066269	2066269	4661	known_strain	67.69330211853107	67.69330211853107	0.0	False	True	s7__Otu523
marine	7	Otu525.0	58049	4337945	3885943	3885943	4308	known_strain	89.58027360881708	89.58027360881708	0.0	False	True	s7__Otu525.0
marine	7	Otu526	32003	1352831	913525	913525	2057	known_strain	67.52691208288397	67.52691208288397	0.0	False	True	s7__Otu526
marine	7	Otu53.0	1384459	3424964	3415660	3415660	219	known_strain	99.72834750963806	99.72834750963806	0.0	False	True	s7__Otu53.0
marine	7	Otu536	662	5340866	2822474	2822474	7962	known_strain	52.84674807418872	52.84674807418872	0.0	False	True	s7__Otu536
marine	7	Otu54	55601	3468533	3395834	3395834	1055	new_strain	97.90404185285249	97.90404185285249	0.0	False	True	s7__Otu54
marine	7	Otu549	497	3514998	1094359	1094359	3751	known_strain	31.133986420475914	31.133986420475914	0.0	False	False	s7__Otu549
marine	7	Otu555.0	589873	4457472	1388797	1388797	4809	known_strain	31.156606255743167	31.156606255743167	0.0	False	False	s7__Otu555.0
marine	7	Otu564	62322	5199401	1634119	1634119	5666	new_strain	31.42898576201374	31.42898576201374	0.0	False	False	s7__Otu564
marine	7	Otu570.0	680279	4416600	1373354	1373354	4731	known_strain	31.09527690984015	31.09527690984015	0.0	False	False	s7__Otu570.0
marine	7	Otu571.0	42443	4745450	3211025	3211025	7297	known_strain	67.66534259132432	67.66534259132432	0.0	False	True	s7__Otu571.0
marine	7	Otu576	120576	3399268	2296340	2296340	5193	known_strain	67.5539557339992	67.5539557339992	0.0	False	True	s7__Otu576
marine	7	Otu583	1219	1704176	533315	533315	1816	known_strain	31.29459633277314	31.29459633277314	0.0	False	False	s7__Otu583
marine	7	Otu590	91347	3926767	1222918	1222918	4235	new_family	31.143126139136854	31.143126139136854	0.0	False	False	s7__Otu590
marine	7	Otu592.0	1543721	3962284	3357155	3357155	4754	known_strain	84.72777317325058	84.72777317325058	0.0	False	True	s7__Otu592.0
marine	7	Otu594	1270	2592245	1372276	1372276	3849	new_strain	52.9377431531356	52.9377431531356	0.0	False	True	s7__Otu594
marine	7	Otu595.0	1380358	5528722	4898546	4898546	5612	new_strain	88.60177813245086	88.60177813245086	0.0	False	True	s7__Otu595.0
marine	7	Otu595.1	2746	4061296	230117	230117	942	known_strain	5.666097718560775	5.666097718560775	0.0	False	False	s7__Otu595.1
marine	7	Otu596	55601	4221368	1324443	1324443	4611	new_strain	31.37473444627429	31.37473444627429	0.0	False	False	s7__Otu596
marine	7	Otu597.0	1307761	3782798	1186391	1186391	4122	known_strain	31.362790188638147	31.362790188638147	0.0	False	False	s7__Otu597.0
marine	7	Otu6	1292	2466627	2465756	2465756	47	new_strain	99.96468862134405	99.96468862134405	0.0	False	True	s7__Otu6
marine	7	Otu60.0	28223	5197905	5172155	5172155	594	known_strain	99.50460810653523	99.50460810653523	0.0	False	True	s7__Otu60.0
marine	7	Otu605	73919	2844696	1918395	1918395	4351	known_strain	67.43761020509749	67.43761020509749	0.0	False	True	s7__Otu605
marine	7	Otu61.0	1288970	4052370	4038357	4038357	318	known_strain	99.65420235565854	99.65420235565854	0.0	False	True	s7__Otu61.0
marine	7	Otu61.1	168934	5816658	1510944	1510944	5482	new_species	25.976153316904657	25.976153316904657	0.0	False	False	s7__Otu61.1
marine	7	Otu612.0	979	3765936	1175572	1175572	4067	known_strain	31.215931444400542	31.215931444400542	0.0	False	False	s7__Otu612.0
marine	7	Otu613	430914	3146160	983721	983721	3390	known_strain	31.267354489282173	31.267354489282173	0.0	False	False	s7__Otu613
marine	7	Otu616	80854	5213431	2737456	2737456	7686	known_strain	52.50776312182899	52.50776312182899	0.0	False	True	s7__Otu616
marine	7	Otu625	309805	1983966	1673930	1673930	2391	known_strain	84.37291768104897	84.37291768104897	0.0	False	True	s7__Otu625
marine	7	Otu634.0	208216	2902643	1532758	1532758	4352	known_strain	52.80559820825365	52.80559820825365	0.0	False	True	s7__Otu634.0
marine	7	Otu638.0	60136	3665590	3271161	3271161	3684	new_species	89.23968583502247	89.23968583502247	0.0	False	True	s7__Otu638.0
marine	7	Otu64.0	2296	5657782	5614832	5614832	893	known_strain	99.24086859479563	99.24086859479563	0.0	False	True	s7__Otu64.0
marine	7	Otu648.0	398743	5128187	3461409	3461409	7828	known_strain	67.49771410441936	67.49771410441936	0.0	False	True	s7__Otu648.0
marine	7	Otu659	80854	5135524	3976594	3976594	7119	known_strain	77.4330720682057	77.4330720682057	0.0	False	True	s7__Otu659
marine	7	Otu662	573570	2237379	698110	698110	2387	known_strain	31.202134283015976	31.202134283015976	0.0	False	False	s7__Otu662
marine	7	Otu67.0	1229	3522111	3516844	3516844	138	known_strain	99.8504590002984	99.8504590002984	0.0	False	True	s7__Otu67.0
marine	7	Otu68	80852	4508217	4400703	4400703	1531	new_strain	97.61515472746764	97.61515472746764	0.0	False	True	s7__Otu68
marine	7	Otu683.0	1792508	5522061	2923794	2923794	8294	known_strain	52.94751361855655	52.94751361855655	0.0	False	True	s7__Otu683.0
marine	7	Otu684	2748	2533435	1342280	1342280	3772	new_strain	52.98261056628648	52.98261056628648	0.0	False	True	s7__Otu684
marine	7	Otu687	84156	1563423	1048615	1048615	2343	known_strain	67.0717393821122	67.0717393821122	0.0	False	True	s7__Otu687
marine	7	Otu689.0	1881061	4626254	2433915	2433915	6849	known_strain	52.61092451906013	52.61092451906013	0.0	False	True	s7__Otu689.0
marine	7	Otu69.0	1124597	4719581	3988921	3988921	5778	known_strain	84.5185409467493	84.5185409467493	0.0	False	True	s7__Otu69.0
marine	7	Otu70.0	191026	3708362	3706541	3706541	63	known_strain	99.95089476162252	99.95089476162252	0.0	False	True	s7__Otu70.0
marine	7	Otu703	80852	4664454	2461632	2461632	6997	new_strain	52.774279690613305	52.774279690613305	0.0	False	True	s7__Otu703
marine	7	Otu704	1582439	1713078	900025	900025	2526	known_strain	52.53847168663657	52.53847168663657	0.0	False	True	s7__Otu704
marine	7	Otu71	161895	2791883	2760321	2760321	596	known_strain	98.86950850017712	98.86950850017712	0.0	False	True	s7__Otu71
marine	7	Otu713	2280	1570485	1216984	1216984	2164	known_strain	77.4909661665027	77.4909661665027	0.0	False	True	s7__Otu713
marine	7	Otu717	1183377	1736885	546684	546684	1883	known_strain	31.474968118211628	31.474968118211628	0.0	False	False	s7__Otu717
marine	7	Otu719.0	290400	4404049	1382587	1382587	4773	known_strain	31.39354262407162	31.39354262407162	0.0	False	False	s7__Otu719.0
marine	7	Otu72.0	1427356	3653837	3649580	3649580	131	known_strain	99.8834923396966	99.8834923396966	0.0	False	True	s7__Otu72.0
marine	7	Otu722	1763538	4757181	2518640	2518640	7077	known_strain	52.94395987876013	52.94395987876013	0.0	False	True	s7__Otu722
marine	7	Otu724	2420	1766633	1575157	1575157	1733	known_strain	89.16152930461504	89.16152930461504	0.0	False	True	s7__Otu724
marine	7	Otu726	91347	5379796	3640761	3640761	8197	new_family	67.67470365047299	67.67470365047299	0.0	False	True	s7__Otu726
marine	7	Otu73	29498	5540337	5535986	5535986	110	known_strain	99.92146687105857	99.92146687105857	0.0	False	True	s7__Otu73
marine	7	Otu75.0	44012	4279159	1331255	1331255	4599	known_strain	31.11020179432454	31.11020179432454	0.0	False	False	s7__Otu75.0
marine	7	Otu753	1311	2064350	1092165	1092165	3113	known_strain	52.905999467144625	52.905999467144625	0.0	False	True	s7__Otu753
marine	7	Otu76.0	59732	3085408	3079423	3079423	114	new_species	99.80602241259503	99.80602241259503	0.0	False	True	s7__Otu76.0
marine	7	Otu761	645	4441462	1387413	1387413	4840	new_strain	31.237754595221123	31.237754595221123	0.0	False	False	s7__Otu761
marine	7	Otu767	1427364	1714148	542240	542240	1919	known_strain	31.633207867698705	31.633207867698705	0.0	False	False	s7__Otu767
marine	7	Otu769	80852	4559204	3537791	3537791	6386	new_strain	77.59668135051645	77.59668135051645	0.0	False	True	s7__Otu769
marine	7	Otu771	1218	1569623	1210492	1210492	2182	known_strain	77.11991987884988	77.11991987884988	0.0	False	True	s7__Otu771
marine	7	Otu78	45658	4802851	4798326	4798326	121	known_strain	99.90578512637597	99.90578512637597	0.0	False	True	s7__Otu78
marine	7	Otu783	91347	4958722	3819172	3819172	6880	new_family	77.01928037103109	77.01928037103109	0.0	False	True	s7__Otu783
marine	7	Otu79.0	314275	4438767	4437537	4437537	38	known_strain	99.9722896020449	99.9722896020449	0.0	False	True	s7__Otu79.0
marine	7	Otu79.1	226	4143824	4129349	4129349	342	known_strain	99.65068497117637	99.65068497117637	0.0	False	True	s7__Otu79.1
marine	7	Otu794.0	1458307	3264628	1025655	1025655	3590	known_strain	31.41720894386742	31.41720894386742	0.0	False	False	s7__Otu794.0
marine	7	Otu796	286	6424625	2009236	2009236	6953	new_species	31.27398097165204	31.27398097165204	0.0	False	False	s7__Otu796
marine	7	Otu797	497	3282856	1724827	1724827	4873	known_strain	52.540440397020156	52.540440397020156	0.0	False	True	s7__Otu797
marine	7	Otu80.0	119864	4684316	4666990	4666990	405	known_strain	99.63012742949024	99.63012742949024	0.0	False	True	s7__Otu80.0
marine	7	Otu800.0	188908	4406383	1370018	1370018	4735	known_strain	31.091668608924827	31.091668608924827	0.0	False	False	s7__Otu800.0
marine	7	Otu810.0	237	3521150	2378263	2378263	5435	new_species	67.54222342132542	67.54222342132542	0.0	False	True	s7__Otu810.0
marine	7	Otu814.0	197162	2542933	793722	793722	2744	known_strain	31.212855391785784	31.212855391785784	0.0	False	False	s7__Otu814.0
marine	7	Otu82	1548547	4059891	3851461	3851461	2565	known_strain	94.86611832682208	94.86611832682208	0.0	False	True	s7__Otu82
marine	7	Otu83	414778	3319331	3150280	3150280	2113	known_strain	94.90707615480348	94.90707615480348	0.0	False	True	s7__Otu83
marine	7	Otu833	1229909	1690905	1566463	1566463	1325	known_strain	92.64050907650045	92.64050907650045	0.0	False	True	s7__Otu833
marine	7	Otu843	80852	5004674	2627448	2627448	7415	new_strain	52.499883109269454	52.499883109269454	0.0	False	True	s7__Otu843
marine	7	Otu846.0	876	3858580	1206510	1206510	4168	known_strain	31.268238574812496	31.268238574812496	0.0	False	False	s7__Otu846.0
marine	7	Otu85.0	1790137	3427057	3417751	3417751	246	known_strain	99.7284550563355	99.7284550563355	0.0	False	True	s7__Otu85.0
marine	7	Otu85.1	326319	3293944	2846015	2846015	3716	known_strain	86.40143851868763	86.40143851868763	0.0	False	True	s7__Otu85.1
marine	7	Otu851.0	1112209	3348716	1044954	1044954	3630	new_strain	31.20461693377402	31.20461693377402	0.0	False	False	s7__Otu851.0
marine	7	Otu852.0	1008	4400185	2308111	2308111	6435	known_strain	52.45486269327312	52.45486269327312	0.0	False	True	s7__Otu852.0
marine	7	Otu86.0	187493	3764053	3758570	3758570	152	known_strain	99.8543325505778	99.8543325505778	0.0	False	True	s7__Otu86.0
marine	7	Otu860	55601	4099789	1284919	1284919	4498	new_strain	31.341100724939746	31.341100724939746	0.0	False	False	s7__Otu860
marine	7	Otu862.0	669041	2918253	1957860	1957860	4435	new_strain	67.09013920314653	67.09013920314653	0.0	False	True	s7__Otu862.0
marine	7	Otu87.0	314275	4971381	3373035	3373035	7625	known_strain	67.84905441767589	67.84905441767589	0.0	False	True	s7__Otu87.0
marine	7	Otu870	1096	2736403	2124271	2124271	3893	known_strain	77.63004937503723	77.63004937503723	0.0	False	True	s7__Otu870
marine	7	Otu873.0	2724	3540114	1084033	1084033	3721	known_strain	30.621415016578563	30.621415016578563	0.0	False	False	s7__Otu873.0
marine	7	Otu873.1	74318	3368780	1062822	1062822	3666	known_strain	31.54916616698033	31.54916616698033	0.0	False	False	s7__Otu873.1
marine	7	Otu88.0	1298608	3393928	3391390	3391390	77	new_species	99.92521939180796	99.92521939180796	0.0	False	True	s7__Otu88.0
marine	7	Otu881.0	201	1563032	1395036	1395036	1503	known_strain	89.25191550780791	89.25191550780791	0.0	False	True	s7__Otu881.0
marine	7	Otu89	342949	1861320	1857353	1857353	104	known_strain	99.7868716824619	99.7868716824619	0.0	False	True	s7__Otu89
marine	7	Otu894.0	35806	4346304	2926150	2926150	6637	known_strain	67.32501914270148	67.32501914270148	0.0	False	True	s7__Otu894.0
marine	7	Otu9	387093	2562277	2562265	2562265	1	known_strain	99.99953166656064	99.99953166656064	0.0	False	True	s7__Otu9
marine	7	Otu90.0	81032	3705021	1958733	1958733	5521	known_strain	52.86698779844973	52.86698779844973	0.0	False	True	s7__Otu90.0
marine	7	Otu909	543877	2885033	903921	903921	3127	known_strain	31.33139204993496	31.33139204993496	0.0	False	False	s7__Otu909
marine	7	Otu921.0	67572	4511843	2369948	2369948	6713	new_species	52.527271006548766	52.527271006548766	0.0	False	True	s7__Otu921.0
marine	7	Otu924	511678	4642546	4288201	4288201	3702	new_species	92.36744234736716	92.36744234736716	0.0	False	True	s7__Otu924
marine	7	Otu928.0	1850252	3019213	936134	936134	3201	known_strain	31.005894582462382	31.005894582462382	0.0	False	False	s7__Otu928.0
