dataset	bin_id	sample	dominant	contaminant	dominant_taxid	contaminant_taxid	distance_rank	target_completeness	target_contamination	ref_len	dominant_bp	contaminant_bp	completeness_pct	contamination_pct	n_contigs_dominant	n_contigs_contaminant	cont_shortfall_rel	scoreable_by_magicc	in_domain
marine	s8__Otu352.1__X__Otu183.1__c60__k20__class	8	Otu352.1	Otu183.1	187493	2743	class	60.0	20.0	3909699	2347950	782263	60.054495243751504	20.008266621036555	2119	1434	-0.00041333105182772556	True	True
marine	s8__Otu108.1__X__Otu136__c60__k20__class	8	Otu108.1	Otu136	80854	40269	class	60.0	20.0	5175222	3105345	1035061	60.004092578057524	20.000320759186756	1198	2332	-1.6037959337822373e-05	True	True
marine	s8__Otu352.1__X__Otu856.0__c60__k2__phylum	8	Otu352.1	Otu856.0	187493	1397108	phylum	60.0	2.0	3909699	2346122	78453	60.00773972625514	2.006625062440868	2148	260	-0.0033125312204340673	True	True
marine	s8__Otu119.0__X__Otu72.0__c60__k2__phylum	8	Otu119.0	Otu72.0	28108	1427356	phylum	60.0	2.0	4653851	2792407	101871	60.00207140280168	2.188961356949331	5575	22	-0.09448067847466546	True	True
marine	s8__Otu37.0__X__Otu215.0__c60__k2__phylum	8	Otu37.0	Otu215.0	1191459	1150389	phylum	60.0	2.0	7327614	5755189	146597	78.54110492173851	2.0006102941557784	2	487	-0.0003051470778892007	True	True
marine	s8__Otu928.0__X__Otu214.0__c60__k2__phylum	8	Otu928.0	Otu214.0	1850252	1168034	phylum	60.0	2.0	3019213	1812011	61206	60.01600417062327	2.027217026423773	4033	112	-0.013608513211886608	True	True
marine	s8__Otu506.0__X__Otu93__c60__k2__phylum	8	Otu506.0	Otu93	1896164	39960	phylum	60.0	2.0	2992353	1795550	184870	60.00461843906785	6.178081262471373	2523	2	-2.0890406312356866	True	True
marine	s8__Otu30.0__X__Otu336__c60__k10__phylum	8	Otu30.0	Otu336	34067	120577	phylum	60.0	10.0	2363215	2363200	236591	99.99936527146282	10.011403956051396	1	887	-0.001140395605139588	True	True
marine	s8__Otu833__X__Otu332__c60__k15__phylum	8	Otu833	Otu332	1229909	1410606	phylum	60.0	15.0	1690905	1014574	253952	60.00183333776883	15.018703002238446	1440	755	-0.0012468668158964154	True	True
marine	s8__Otu2468.0__X__Otu301__c60__k15__phylum	8	Otu2468.0	Otu301	1917485	404011	phylum	60.0	15.0	4691010	2815290	704049	60.01458108168603	15.00847365492719	4072	1591	-0.0005649103284793474	True	True
marine	s8__Otu526__X__Otu806.0__c60__k15__phylum	8	Otu526	Otu806.0	32003	60217	phylum	60.0	15.0	1352831	811784	202964	60.006312687985414	15.002908715131454	982	580	-0.0001939143420969458	True	True
marine	s8__Otu48.0__X__Otu2407.0__c60__k15__phylum	8	Otu48.0	Otu2407.0	1335746	53946	phylum	60.0	15.0	1739487	1739479	261061	99.99954009429217	15.007930499049433	1	690	-0.0005286999366288588	True	True
marine	s8__Otu219.0__X__Otu1420.0__c60__k15__phylum	8	Otu219.0	Otu1420.0	73141	1670800	phylum	60.0	15.0	5017071	3010491	752824	60.004951095968146	15.005249078595858	6698	2820	-0.0003499385730571921	True	True
marine	s8__Otu338__X__Otu1483.0__c60__k20__phylum	8	Otu338	Otu1483.0	663	42444	phylum	60.0	20.0	5724939	3435480	1145166	60.0090236769335	20.003112696921313	6570	4221	-0.00015563484606566645	True	True
marine	s8__Otu50.0__X__Otu1974.1__c75__k2__species	8	Otu50.0	Otu1974.1	314275	314275	species	75.0	2.0	4397537	3298279	88058	75.00287092524748	2.00243909261025	658	354	-0.0012195463051249966	True	True
marine	s8__RNODE_218_length_1465_cov_7.29868__X__RNODE_166_length_2298_cov_14.88049__c75__k2__species	8	RNODE_218_length_1465_cov_7.29868	RNODE_166_length_2298_cov_14.88049	32644	32644	species	75.0	2.0	14430	11270	2183	78.1011781011781	15.128205128205128	8	1	-6.564102564102564	True	True
marine	s8__RNODE_266_length_6653_cov_7.97753__X__RNODE_462_length_1528_cov_6.07822__c75__k2__species	8	RNODE_266_length_6653_cov_7.97753	RNODE_462_length_1528_cov_6.07822	32644	32644	species	75.0	2.0	66310	50003	1452	75.40793243854623	2.189714975116875	75	1	-0.09485748755843759	True	True
marine	s8__RNODE_290_length_1262_cov_19.53548__X__RNODE_180_length_2647_cov_2.76800__c75__k2__species	8	RNODE_290_length_1262_cov_19.53548	RNODE_180_length_2647_cov_2.76800	32644	32644	species	75.0	2.0	12400	10114	2487	81.56451612903226	20.056451612903224	10	1	-9.028225806451612	True	True
marine	s8__RNODE_359_length_13543_cov_22.66711__X__RNODE_67_length_1419_cov_2.86686__c75__k5__species	8	RNODE_359_length_13543_cov_22.66711	RNODE_67_length_1419_cov_2.86686	32644	32644	species	75.0	5.0	135210	106741	7343	78.94460468900229	5.43081133052289	25	7	-0.08616226610457804	True	True
marine	s8__RNODE_456_length_1695_cov_36.79753__X__RNODE_367_length_2322_cov_4.57652__c75__k10__species	8	RNODE_456_length_1695_cov_36.79753	RNODE_367_length_2322_cov_4.57652	32644	32644	species	75.0	10.0	16070	12661	2170	78.78655880522713	13.503422526446796	20	2	-0.3503422526446796	True	True
marine	s8__RNODE_557_length_1525_cov_6.72562__X__RNODE_25_length_1750_cov_3.28993__c75__k10__species	8	RNODE_557_length_1525_cov_6.72562	RNODE_25_length_1750_cov_3.28993	32644	32644	species	75.0	10.0	14590	11099	1682	76.0726525017135	11.528444139821795	8	1	-0.15284441398217954	True	True
marine	s8__RNODE_431_length_1803_cov_5.36772__X__RNODE_364_length_1571_cov_3.81278__c75__k15__species	8	RNODE_431_length_1803_cov_5.36772	RNODE_364_length_1571_cov_3.81278	32644	32644	species	75.0	15.0	17590	14016	2970	79.68163729391699	16.884593519044913	8	2	-0.1256395679363275	True	True
marine	s8__RNODE_367_length_2322_cov_4.57652__X__RNODE_60_length_1811_cov_3.41811__c75__k15__species	8	RNODE_367_length_2322_cov_4.57652	RNODE_60_length_1811_cov_3.41811	32644	32644	species	75.0	15.0	23000	18624	3530	80.97391304347826	15.347826086956522	13	2	-0.023188405797101432	True	True
marine	s8__Otu54__X__Otu1697__c75__k20__species	8	Otu54	Otu1697	55601	55601	species	75.0	20.0	3468533	2601572	694156	75.00496607643635	20.012956486214776	3268	2330	-0.0006478243107387982	True	True
marine	s8__Otu360__X__Otu860__c75__k20__species	8	Otu360	Otu860	55601	55601	species	75.0	20.0	3469689	2602506	694081	75.00689543068557	20.00412717105193	5010	2585	-0.00020635855259651948	True	True
marine	s8__Otu1136.0__X__Otu889.0__c75__k2__genus	8	Otu1136.0	Otu889.0	1774273	52959	genus	75.0	2.0	3809314	2857192	76213	75.00542092355737	2.0007014386317326	3528	284	-0.0003507193158662769	True	True
marine	s8__Otu76.0__X__Otu2441.1__c75__k5__genus	8	Otu76.0	Otu2441.1	59732	59732	genus	75.0	5.0	3085408	2315096	154504	75.03370704944047	5.007571121874319	1113	617	-0.0015142243748638151	True	True
marine	s8__Otu261__X__Otu338__c75__k5__genus	8	Otu261	Otu338	55601	663	genus	75.0	5.0	4342224	3256927	217195	75.00596468537782	5.001929886620313	4665	410	-0.0003859773240625586	True	True
marine	s8__Otu724__X__Otu1901__c75__k10__genus	8	Otu724	Otu1901	2420	46541	genus	75.0	10.0	1766633	1326059	176798	75.06137381108583	10.00762467360227	1955	648	-0.0007624673602270704	True	True
marine	s8__Otu238.0__X__Otu386.0__c75__k10__genus	8	Otu238.0	Otu386.0	1250153	1644130	genus	75.0	10.0	4505800	3380125	451035	75.01720005326469	10.01009809578765	5626	1321	-0.0010098095787650862	True	True
marine	s8__Otu90.0__X__Otu1332.0__c75__k20__genus	8	Otu90.0	Otu1332.0	81032	1906738	genus	75.0	20.0	3705021	2781726	741017	75.07989833256006	20.000345477124153	4708	2445	-1.7273856207644656e-05	True	True
marine	s8__Otu185.0__X__Otu525.0__c75__k20__genus	8	Otu185.0	Otu525.0	28229	58049	genus	75.0	20.0	5373180	4045465	1075942	75.28995864646262	20.02430590451092	445	591	-0.0012152952255460648	True	True
marine	s8__Otu105.0__X__Otu1957.0__c75__k20__genus	8	Otu105.0	Otu1957.0	328515	1336802	genus	75.0	20.0	3914632	2936758	782965	75.02002742531099	20.00098604415434	3581	2567	-4.930220771708349e-05	True	True
marine	s8__Otu26.0__X__Otu86.0__c75__k10__family	8	Otu26.0	Otu86.0	936476	187493	family	75.0	10.0	3899940	3899930	412809	99.99974358579875	10.585009000138463	1	17	-0.058500900013846294	True	True
marine	s8__Otu78__X__Otu1366__c75__k10__family	8	Otu78	Otu1366	45658	80852	family	75.0	10.0	4802851	3604825	480456	75.05594073186947	10.003558303182839	835	1800	-0.00035583031828387843	True	True
marine	s8__Otu12.0__X__Otu304.0__c75__k20__family	8	Otu12.0	Otu304.0	84980	65555	family	75.0	20.0	3659634	2779518	732040	75.95070982508086	20.003093205495414	30	1859	-0.00015466027477071265	True	True
marine	s8__Otu137.0__X__Otu183.0__c75__k20__family	8	Otu137.0	Otu183.0	314275	326544	family	75.0	20.0	4395035	3580193	879358	81.45994286734918	20.00798628452333	17	1772	-0.0003993142261665028	True	True
marine	s8__Otu254__X__Otu953.0__c75__k2__order	8	Otu254	Otu953.0	22	1763536	order	75.0	2.0	5840835	4383324	116946	75.04618774541653	2.002213724578763	1860	445	-0.001106862289381505	True	True
marine	s8__Otu93__X__Otu297.0__c75__k2__order	8	Otu93	Otu297.0	39960	205844	order	75.0	2.0	3251353	2455645	65158	75.52686527731686	2.004027246503225	37	161	-0.002013623251612584	True	True
marine	s8__Otu626.0__X__Otu2441.1__c75__k5__order	8	Otu626.0	Otu2441.1	979	59732	order	75.0	5.0	3824196	2868555	191460	75.01066890922955	5.0065425516892965	4793	761	-0.0013085103378593032	True	True
marine	s8__Otu249.0__X__Otu677__c75__k5__order	8	Otu249.0	Otu677	1006	999	order	75.0	5.0	4516490	3387650	226205	75.00625485720106	5.008424683769919	939	562	-0.0016849367539837345	True	True
marine	s8__Otu80.0__X__Otu365.0__c75__k5__order	8	Otu80.0	Otu365.0	119864	158327	order	75.0	5.0	4684316	3514003	234314	75.01635244078324	5.002096357291011	801	245	-0.000419271458202175	True	True
marine	s8__Otu229.0__X__Otu1186__c75__k10__order	8	Otu229.0	Otu1186	300231	70864	order	75.0	10.0	4134229	3102105	413735	75.0346678909175	10.00754917059505	1699	1373	-0.0007549170595050114	True	True
marine	s8__Otu211__X__Otu660__c75__k10__order	8	Otu211	Otu660	1129	1219	order	75.0	10.0	2429688	1822417	243364	75.00621478971786	10.016265462890708	1198	302	-0.0016265462890707738	True	True
marine	s8__Otu503__X__Otu2156__c75__k10__order	8	Otu503	Otu2156	32051	1219	order	75.0	10.0	2366980	1775265	237025	75.00126743783217	10.0138150723707	2959	863	-0.0013815072370700677	True	True
marine	s8__Otu1000__X__Otu1227__c75__k10__order	8	Otu1000	Otu1227	324767	129337	order	75.0	10.0	4884713	3667437	488635	75.0798869861955	10.00335127161002	2853	1819	-0.00033512716100201343	True	True
marine	s8__Otu86.0__X__Otu595.1__c75__k10__order	8	Otu86.0	Otu595.1	187493	2746	order	75.0	10.0	3764053	2881416	376489	76.55088809854696	10.00222366688248	106	1507	-0.0002223666882480657	True	True
marine	s8__Otu256__X__Otu1038__c75__k15__order	8	Otu256	Otu1038	100716	1868325	order	75.0	15.0	3293456	2470791	494093	75.02122390583023	15.002265097818219	2632	1861	-0.00015100652121458798	True	True
marine	s8__Otu239.0__X__Otu365.0__c75__k15__order	8	Otu239.0	Otu365.0	187493	158327	order	75.0	15.0	3920328	2960165	588234	75.50809524101045	15.004713891286647	376	610	-0.00031425941910979326	True	True
marine	s8__Otu660__X__Otu252__c75__k15__order	8	Otu660	Otu252	1219	316279	order	75.0	15.0	2410873	1808444	361672	75.01199772862361	15.001702702713914	2246	471	-0.00011351351426090636	True	True
marine	s8__Otu72.0__X__Otu279__c75__k2__class	8	Otu72.0	Otu279	1427356	859653	class	75.0	2.0	3653837	2755312	73632	75.40872786607613	2.0151966275452353	651	76	-0.00759831377261766	True	True
marine	s8__Otu36.0__X__Otu368__c75__k2__class	8	Otu36.0	Otu368	80679	662	class	75.0	2.0	4137521	3109891	82804	75.16314720819544	2.0012949783215603	268	270	-0.000647489160780168	True	True
marine	s8__Otu104__X__Otu1225__c75__k2__class	8	Otu104	Otu1225	662	62322	class	75.0	2.0	5504684	4130592	110299	75.03776783553788	2.003729914378373	2726	397	-0.0018649571891864447	True	True
marine	s8__Otu279__X__Otu2468.0__c75__k5__class	8	Otu279	Otu2468.0	859653	1917485	class	75.0	5.0	1343202	1007629	67194	75.01693713976006	5.002523819946664	1046	105	-0.0005047639893328793	True	True
marine	s8__Otu248.0__X__Otu261__c75__k5__class	8	Otu248.0	Otu261	490759	55601	class	75.0	5.0	4063864	3048301	203261	75.00991667043976	5.001668362917656	5025	282	-0.0003336725835312748	True	True
marine	s8__Otu465__X__Otu1536__c75__k10__class	8	Otu465	Otu1536	713887	1219	class	75.0	10.0	1443806	1083567	144482	75.04934873521789	10.007023104212061	1401	544	-0.0007023104212061426	True	True
marine	s8__Otu404.0__X__Otu1969__c75__k10__class	8	Otu404.0	Otu1969	357794	1238	class	75.0	10.0	4559598	3420137	456080	75.00961707589134	10.002636197313887	2276	1712	-0.0002636197313886868	True	True
marine	s8__Otu298__X__Otu2107__c75__k10__class	8	Otu298	Otu2107	1883	1760	class	75.0	10.0	8180260	6137165	818221	75.02408236413024	10.002383787312384	2847	2697	-0.00023837873123842002	True	True
marine	s8__Otu634.0__X__Otu1469.1__c75__k10__class	8	Otu634.0	Otu1469.1	208216	60890	class	75.0	10.0	2902643	2177503	290596	75.01794054590937	10.01142751623262	2715	1001	-0.0011427516232620505	True	True
marine	s8__Otu35.0__X__Otu1184__c75__k15__class	8	Otu35.0	Otu1184	421	52133	class	75.0	15.0	5051681	3795302	758001	75.1294866005989	15.004926083020681	359	1485	-0.0003284055347120803	True	True
marine	s8__Otu261__X__Otu1264__c75__k15__class	8	Otu261	Otu1264	55601	29486	class	75.0	15.0	4342224	3257466	651551	75.01837767927219	15.00500665096964	4641	2460	-0.00033377673130938017	True	True
marine	s8__Otu22__X__Otu1084__c75__k15__class	8	Otu22	Otu1084	1372	1363	class	75.0	15.0	3600595	2708063	540096	75.21154142579212	15.000187469015538	1103	1783	-1.2497934369193331e-05	True	True
marine	s8__Otu13.0__X__Otu1225__c75__k20__class	8	Otu13.0	Otu1225	1329899	62322	class	75.0	20.0	2655425	2242084	531229	84.43409247107337	20.005422860747338	29	1986	-0.0002711430373668833	True	True
marine	s8__Otu79.1__X__Otu873.1__c75__k2__phylum	8	Otu79.1	Otu873.1	226	74318	phylum	75.0	2.0	4143824	3109111	82955	75.02999644772558	2.0018948681218123	2245	298	-0.0009474340609061382	True	True
marine	s8__Otu72.0__X__Otu394.0__c75__k2__phylum	8	Otu72.0	Otu394.0	1427356	314275	phylum	75.0	2.0	3653837	2749163	73105	75.24043902341566	2.000773433516602	620	220	-0.0003867167583009312	True	True
marine	s8__Otu133.0__X__Otu664.0__c75__k2__phylum	8	Otu133.0	Otu664.0	983548	232259	phylum	75.0	2.0	3389993	2543808	67946	75.03873901804516	2.004310923355889	1942	260	-0.002155461677944448	True	True
marine	s8__Otu862.0__X__Otu664.0__c75__k2__phylum	8	Otu862.0	Otu664.0	669041	232259	phylum	75.0	2.0	2918253	2188803	58584	75.0038807464603	2.0075024338191376	3094	217	-0.003751216909568811	True	True
marine	s8__Otu48.0__X__Otu1332.0__c75__k2__phylum	8	Otu48.0	Otu1332.0	1335746	1906738	phylum	75.0	2.0	1739487	1739479	34990	99.99954009429217	2.0115125896313106	1	120	-0.005756294815655316	True	True
marine	s8__Otu450.0__X__Otu24.0__c75__k5__phylum	8	Otu450.0	Otu24.0	545619	467094	phylum	75.0	5.0	2986943	2240471	152350	75.0088300981974	5.100532551173558	2786	81	-0.02010651023471155	True	True
marine	s8__Otu382.0__X__Otu130.0__c75__k5__phylum	8	Otu382.0	Otu130.0	897	880	phylum	75.0	5.0	4455399	3345003	225926	75.07751830980794	5.070836528894494	298	22	-0.014167305778898864	True	True
marine	s8__Otu271__X__Otu22__c75__k10__phylum	8	Otu271	Otu22	351091	1372	phylum	75.0	10.0	4470622	3353379	451114	75.0092269039968	10.090631683913335	4172	186	-0.009063168391333499	True	True
marine	s8__Otu265.0__X__Otu1777__c75__k10__phylum	8	Otu265.0	Otu1777	215813	659	phylum	75.0	10.0	4417868	3313589	441795	75.00425544629219	10.000185609891467	2183	1460	-1.8560989146720886e-05	True	True
marine	s8__Otu67.0__X__Otu279__c75__k10__phylum	8	Otu67.0	Otu279	1229	859653	phylum	75.0	10.0	3522111	2813304	352953	79.87550647892698	10.021064072086315	15	376	-0.0021064072086314665	True	True
marine	s8__Otu241.0__X__Otu1129__c75__k15__phylum	8	Otu241.0	Otu1129	1217908	86304	phylum	75.0	15.0	4875481	3658556	731462	75.03989862743799	15.002868434929805	3309	2136	-0.0001912289953203583	True	True
marine	s8__Otu360__X__Otu794.0__c75__k15__phylum	8	Otu360	Otu794.0	55601	1458307	phylum	75.0	15.0	3469689	2602804	520753	75.01548409670146	15.00863622071027	5015	1315	-0.0005757480473513728	True	True
marine	s8__Otu255__X__Otu241.0__c75__k20__phylum	8	Otu255	Otu241.0	62322	1217908	phylum	75.0	20.0	5358884	4026837	1071986	75.14320145761693	20.003903797880305	110	994	-0.00019518989401525743	True	True
marine	s8__Otu82__X__Otu1015__c75__k20__phylum	8	Otu82	Otu1015	1548547	361183	phylum	75.0	20.0	4059891	3046764	812182	75.04546304321963	20.00501983920258	3775	2073	-0.00025099196012892124	True	True
marine	s8__RNODE_159_length_3592_cov_2.43025__X__RNODE_528_length_4221_cov_4.74329__c90__k2__species	8	RNODE_159_length_3592_cov_2.43025	RNODE_528_length_4221_cov_4.74329	32644	32644	species	90.0	2.0	35700	33709	4128	94.42296918767506	11.563025210084033	21	1	-4.781512605042017	True	True
marine	s8__RNODE_60_length_1811_cov_3.41811__X__RNODE_291_length_2033_cov_2.59025__c90__k2__species	8	RNODE_60_length_1811_cov_3.41811	RNODE_291_length_2033_cov_2.59025	32644	32644	species	90.0	2.0	17890	17789	852	99.43543879262158	4.762437115707099	10	1	-1.3812185578535496	True	True
marine	s8__Otu137.0__X__Otu394.0__c90__k2__species	8	Otu137.0	Otu394.0	314275	314275	species	90.0	2.0	4395035	3986017	88278	90.6936349767408	2.0085846870388973	21	265	-0.004292343519448627	True	True
marine	s8__Otu23__X__Otu1010__c90__k2__species	8	Otu23	Otu1010	190893	190893	species	90.0	2.0	5732794	5169523	114769	90.17458153912385	2.001973208875114	822	383	-0.0009866044375570482	True	True
marine	s8__Otu186.0__X__Otu1179.0__c90__k5__species	8	Otu186.0	Otu1179.0	314275	314275	species	90.0	5.0	4927947	4927880	246512	99.99864040745568	5.002326526644868	2	959	-0.00046530532897364195	True	True
marine	s8__RNODE_158_length_1640_cov_4.51607__X__RNODE_166_length_2298_cov_14.88049__c90__k5__species	8	RNODE_158_length_1640_cov_4.51607	RNODE_166_length_2298_cov_14.88049	32644	32644	species	90.0	5.0	16180	15723	2244	97.17552533992584	13.868974042027194	10	1	-1.7737948084054387	True	True
marine	s8__Otu352.1__X__Otu86.0__c90__k5__species	8	Otu352.1	Otu86.0	187493	187493	species	90.0	5.0	3909699	3519043	224925	90.00802875106243	5.753000422794696	3170	4	-0.15060008455893925	True	True
marine	s8__Otu68__X__Otu473__c90__k5__species	8	Otu68	Otu473	80852	80852	species	90.0	5.0	4508217	4060720	226195	90.07374755917917	5.017393794486822	1177	494	-0.0034787588973644646	True	True
marine	s8__RNODE_368_length_1901_cov_5.06386__X__RNODE_67_length_1419_cov_2.86686__c90__k5__species	8	RNODE_368_length_1901_cov_5.06386	RNODE_67_length_1419_cov_2.86686	32644	32644	species	90.0	5.0	18790	18283	1342	97.30175625332623	7.1420968600319314	10	1	-0.4284193720063863	True	True
marine	s8__Otu137.0__X__Otu198.0__c90__k10__species	8	Otu137.0	Otu198.0	314275	314275	species	90.0	10.0	4395035	4078062	439556	92.78793001648451	10.001194529736395	22	1112	-0.00011945297363951113	True	True
marine	s8__RNODE_114_length_10406_cov_5.47746__X__RNODE_337_length_8771_cov_5.18162__c90__k15__species	8	RNODE_114_length_10406_cov_5.47746	RNODE_337_length_8771_cov_5.18162	32644	32644	species	90.0	15.0	103840	95979	15876	92.42969953775038	15.288906009244993	29	37	-0.019260400616332874	True	True
marine	s8__Otu50.0__X__Otu87.0__c90__k15__species	8	Otu50.0	Otu87.0	314275	314275	species	90.0	15.0	4397537	3959185	660126	90.03187466074759	15.011266533971176	794	419	-0.0007511022647450478	True	True
marine	s8__RNODE_539_length_1827_cov_6.73752__X__RNODE_291_length_2033_cov_2.59025__c90__k15__species	8	RNODE_539_length_1827_cov_6.73752	RNODE_291_length_2033_cov_2.59025	32644	32644	species	90.0	15.0	17830	16516	3707	92.63039820527202	20.790802019068984	12	7	-0.38605346793793227	True	True
marine	s8__Otu13.0__X__Otu30.0__c90__k2__genus	8	Otu13.0	Otu30.0	1329899	34067	genus	90.0	2.0	2655425	2426443	2363200	91.37682291911841	88.9951702646469	31	1	-43.49758513232345	True	True
marine	s8__Otu104__X__Otu23__c90__k2__genus	8	Otu104	Otu23	662	190893	genus	90.0	2.0	5504684	4957534	112562	90.06028320608412	2.0448403577753056	3231	26	-0.022420178887652797	True	True
marine	s8__Otu87.0__X__Otu1179.1__c90__k5__genus	8	Otu87.0	Otu1179.1	314275	226	genus	90.0	5.0	4971381	4475647	249327	90.02824366106722	5.015246266580655	2867	296	-0.003049253316130951	True	True
marine	s8__Otu292.0__X__Otu571.0__c90__k5__genus	8	Otu292.0	Otu571.0	2434	42443	genus	90.0	5.0	4331234	3898228	216787	90.00271054392351	5.0052017508174345	2954	624	-0.0010403501634868918	True	True
marine	s8__Otu104__X__Otu371__c90__k10__genus	8	Otu104	Otu371	662	662	genus	90.0	10.0	5504684	4955728	550783	90.02747478329364	10.005715132785097	3230	1601	-0.0005715132785097055	True	True
marine	s8__Otu106__X__Otu1925__c90__k10__genus	8	Otu106	Otu1925	126740	2335	genus	90.0	10.0	1877693	1690913	187903	90.05268699409328	10.007120439816307	315	602	-0.0007120439816306501	True	True
marine	s8__Otu79.1__X__Otu1474.0__c90__k10__genus	8	Otu79.1	Otu1474.0	226	314275	genus	90.0	10.0	4143824	3733341	415509	90.09410148693574	10.027187448115557	2698	791	-0.0027187448115556733	True	True
marine	s8__Otu1200.0__X__Otu80.0__c90__k10__genus	8	Otu1200.0	Otu80.0	400668	119864	genus	90.0	10.0	5100344	4592607	511639	90.04504402056018	10.03146062304817	3000	116	-0.0031460623048170434	True	True
marine	s8__Otu137.0__X__Otu119.1__c90__k10__genus	8	Otu137.0	Otu119.1	314275	28108	genus	90.0	10.0	4395035	4193615	439595	95.41710134276519	10.002081894683432	22	1099	-0.00020818946834317843	True	True
marine	s8__Otu921.0__X__Otu176.0__c90__k15__genus	8	Otu921.0	Otu176.0	67572	314282	genus	90.0	15.0	4511843	4061074	678446	90.00920466425804	15.037003725528571	3142	370	-0.00246691503523806	True	True
marine	s8__Otu1995__X__Otu106__c90__k15__genus	8	Otu1995	Otu106	2336	126740	genus	90.0	15.0	1869644	1683334	281038	90.0350013157585	15.031631690311096	1489	57	-0.002108779354073083	True	True
marine	s8__Otu26.0__X__Otu80.0__c90__k20__genus	8	Otu26.0	Otu80.0	936476	119864	genus	90.0	20.0	3899940	3899930	788396	99.99974358579875	20.215593060406057	1	177	-0.01077965302030286	True	True
marine	s8__Otu22__X__Otu1541__c90__k20__genus	8	Otu22	Otu1541	1372	161360	genus	90.0	20.0	3600595	3243623	720263	90.08574971636632	20.00399933899814	1309	2355	-0.00019996694990691565	True	True
marine	s8__Otu93__X__Otu1015__c90__k2__family	8	Otu93	Otu1015	39960	361183	family	90.0	2.0	3251353	2931787	66217	90.17129176684291	2.036598302306763	47	158	-0.018299151153381432	True	True
marine	s8__Otu292.0__X__Otu172.0__c90__k2__family	8	Otu292.0	Otu172.0	2434	60890	family	90.0	2.0	4331234	3898748	86858	90.01471636027978	2.0053869174466215	2959	160	-0.0026934587233107266	True	True
marine	s8__Otu130.0__X__Otu283.0__c90__k2__family	8	Otu130.0	Otu283.0	880	873	family	90.0	2.0	4289847	3864074	87678	90.07486747196346	2.043849116297155	405	55	-0.02192455814857741	True	True
marine	s8__Otu12.0__X__Otu304.0__c90__k5__family	8	Otu12.0	Otu304.0	84980	65555	family	90.0	5.0	3659634	3334197	183159	91.10738942746734	5.004844746769759	38	473	-0.0009689493539518423	True	True
marine	s8__Otu110.0__X__Otu215.0__c90__k5__family	8	Otu110.0	Otu215.0	363408	1150389	family	90.0	5.0	2884293	2620944	144453	90.86954758063762	5.008263723553744	588	468	-0.001652744710748877	True	True
marine	s8__Otu30.0__X__Otu1070.0__c90__k5__family	8	Otu30.0	Otu1070.0	34067	754476	family	90.0	5.0	2363215	2363200	118268	99.99936527146282	5.0045383090408615	1	442	-0.0009076618081722998	True	True
marine	s8__Otu229.0__X__Otu281.0__c90__k10__family	8	Otu229.0	Otu281.0	300231	314275	family	90.0	10.0	4134229	3722198	415614	90.03366770442567	10.052998999329741	2083	49	-0.005299899932974128	True	True
marine	s8__Otu93__X__Otu1297__c90__k10__family	8	Otu93	Otu1297	39960	645517	family	90.0	10.0	3251353	3029694	326394	93.18256122912523	10.038713114201995	50	831	-0.003871311420199497	True	True
marine	s8__Otu405.0__X__Otu1070.0__c90__k10__family	8	Otu405.0	Otu1070.0	1238	754476	family	90.0	10.0	3515553	3164034	351651	90.00103255448005	10.002722189083766	2855	1334	-0.0002722189083765869	True	True
marine	s8__Otu130.0__X__Otu39.0__c90__k10__family	8	Otu130.0	Otu39.0	880	879567	family	90.0	10.0	4289847	3871934	429265	90.25809078971814	10.00653403256573	415	823	-0.000653403256572993	True	True
marine	s8__Otu110.0__X__Otu2290.0__c90__k15__family	8	Otu110.0	Otu2290.0	363408	104267	family	90.0	15.0	2884293	2600272	432668	90.15283814785808	15.000833826521786	580	629	-5.558843478574716e-05	True	True
marine	s8__Otu150.0__X__Otu2482.0__c90__k15__family	8	Otu150.0	Otu2482.0	49546	313598	family	90.0	15.0	3309884	3036186	496826	91.73088845409688	15.01037498595117	97	1865	-0.0006916657300780097	True	True
marine	s8__Otu61.0__X__Otu61.1__c90__k15__family	8	Otu61.0	Otu61.1	1288970	168934	family	90.0	15.0	4052370	4052141	607933	99.99434898590208	15.001912461103009	4	1893	-0.00012749740686726814	True	True
marine	s8__Otu26.0__X__Otu239.0__c90__k15__family	8	Otu26.0	Otu239.0	936476	187493	family	90.0	15.0	3899940	3899930	585634	99.99974358579875	15.016487433139996	1	75	-0.001099162209333097	True	True
marine	s8__Otu23__X__Otu289__c90__k20__family	8	Otu23	Otu289	190893	80852	family	90.0	20.0	5732794	5175753	1146644	90.28325455266663	20.00148618631683	840	2593	-7.430931584142541e-05	True	True
marine	s8__Otu87.0__X__Otu318.0__c90__k20__family	8	Otu87.0	Otu318.0	314275	983545	family	90.0	20.0	4971381	4475729	994954	90.02989310213802	20.013634038509622	2858	1470	-0.000681701925481093	True	True
marine	s8__Otu78__X__Otu483__c90__k20__family	8	Otu78	Otu483	45658	1295392	family	90.0	20.0	4802851	4329799	960724	90.15060013312926	20.003202264654888	1002	1858	-0.0001601132327444077	True	True
marine	s8__Otu36.0__X__Otu123.0__c90__k2__order	8	Otu36.0	Otu123.0	80679	1076588	order	90.0	2.0	4137521	3728625	83373	90.11736738012931	2.0150471743829215	319	147	-0.007523587191460734	True	True
