tier	group_key	draft_accession	complete_accession	organism	group	species_taxid	strain	draft_level	complete_level	draft_biosample	complete_biosample	draft_contigs	complete_contigs	draft_bp	complete_bp	size_ratio_draft_over_complete	draft_gc	complete_gc	draft_excluded_from_refseq	complete_excluded_from_refseq	draft_submitter	complete_submitter	draft_release_date	complete_release_date	n_complete_in_group	n_draft_in_group	draft_ftp	complete_ftp	ratio
same_biosample	SAMN44266199	GCA_043563605.1	GCA_049354605.1	Klebsiella pneumoniae	bacteria	573	strain=BG5053	Scaffold	Complete Genome	SAMN44266199	SAMN44266199	197	4	5660817	5726695	0.9885	57.000000	57.000000	na	na	National Center of Infectious and Parasitic Diseases	National Center of Infectious and Parasitic Diseases	2024-10-21	2025-04-08	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/563/605/GCA_043563605.1_5053/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/354/605/GCA_049354605.1_5053/	0.9885
same_biosample	SAMN44266197	GCA_043563745.1	GCA_049354585.1	Klebsiella pneumoniae	bacteria	573	strain=BG5051	Scaffold	Complete Genome	SAMN44266197	SAMN44266197	161	3	5581016	5641437	0.9893	57.000000	57.000000	na	na	National Center of Infectious and Parasitic Diseases	National Center of Infectious and Parasitic Diseases	2024-10-21	2025-04-08	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/563/745/GCA_043563745.1_5051/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/354/585/GCA_049354585.1_5051/	0.9893
same_biosample	SAMN44266189	GCA_043563965.1	GCA_049354575.1	Klebsiella pneumoniae	bacteria	573	strain=BG5036	Scaffold	Complete Genome	SAMN44266189	SAMN44266189	265	5	5753156	5823164	0.9880	57.000000	57.000000	na	na	National Center of Infectious and Parasitic Diseases	National Center of Infectious and Parasitic Diseases	2024-10-21	2025-04-08	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/563/965/GCA_043563965.1_5036/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/354/575/GCA_049354575.1_5036/	0.988
same_biosample	SAMN44266175	GCA_043564565.1	GCA_049354785.1	Klebsiella pneumoniae	bacteria	573	strain=BG4916	Scaffold	Complete Genome	SAMN44266175	SAMN44266175	144	5	5511419	5598321	0.9845	57.000000	57.000000	na	na	National Center of Infectious and Parasitic Diseases	National Center of Infectious and Parasitic Diseases	2024-10-21	2025-04-08	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/564/565/GCA_043564565.1_4916/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/354/785/GCA_049354785.1_4916/	0.9845
same_biosample	SAMN44266171	GCA_043564635.1	GCA_049354245.1	Klebsiella pneumoniae	bacteria	573	strain=BG4823	Scaffold	Complete Genome	SAMN44266171	SAMN44266171	154	4	5831378	5896635	0.9889	56.500000	56.500000	na	na	National Center of Infectious and Parasitic Diseases	National Center of Infectious and Parasitic Diseases	2024-10-21	2025-04-08	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/564/635/GCA_043564635.1_4823/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/354/245/GCA_049354245.1_4823/	0.9889
same_biosample	SAMN44266166	GCA_043564695.1	GCA_049350385.1	Klebsiella pneumoniae	bacteria	573	strain=BG4794	Scaffold	Complete Genome	SAMN44266166	SAMN44266166	169	4	5829131	5887221	0.9901	56.500000	56.500000	na	na	National Center of Infectious and Parasitic Diseases	National Center of Infectious and Parasitic Diseases	2024-10-21	2025-04-08	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/564/695/GCA_043564695.1_4794/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/350/385/GCA_049350385.1_4794/	0.9901
same_biosample	SAMN44266164	GCA_043564755.1	GCA_049354795.1	Klebsiella pneumoniae	bacteria	573	strain=BG4790	Scaffold	Complete Genome	SAMN44266164	SAMN44266164	175	8	5833397	5904552	0.9879	56.500000	56.500000	na	na	National Center of Infectious and Parasitic Diseases	National Center of Infectious and Parasitic Diseases	2024-10-21	2025-04-08	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/564/755/GCA_043564755.1_4790/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/354/795/GCA_049354795.1_4790/	0.9879
same_biosample	SAMN44266161	GCA_043564795.1	GCA_049354765.1	Klebsiella pneumoniae	bacteria	573	strain=BG4777	Scaffold	Complete Genome	SAMN44266161	SAMN44266161	165	6	5586349	5662009	0.9866	57.000000	57.000000	na	na	National Center of Infectious and Parasitic Diseases	National Center of Infectious and Parasitic Diseases	2024-10-21	2025-04-08	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/564/795/GCA_043564795.1_4777/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/354/765/GCA_049354765.1_4777/	0.9866
same_biosample	SAMN44266152	GCA_043564975.1	GCA_049354775.1	Klebsiella pneumoniae	bacteria	573	strain=BG4690	Scaffold	Complete Genome	SAMN44266152	SAMN44266152	131	5	5544621	5611091	0.9882	57.000000	57.000000	na	na	National Center of Infectious and Parasitic Diseases	National Center of Infectious and Parasitic Diseases	2024-10-21	2025-04-08	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/564/975/GCA_043564975.1_4690/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/354/775/GCA_049354775.1_4690/	0.9882
same_biosample	SAMN43835579	GCA_043668995.1	GCA_052124295.1	Salmonella enterica	bacteria	28901	strain=R23.0439	Contig	Complete Genome	SAMN43835579	SAMN43835579	51	6	5352313	5150394	1.0392	52.000000	52.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	Centers for Disease Control, Taiwan	2024-10-23	2025-08-19	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/668/995/GCA_043668995.1_PDT002388689.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/124/295/GCA_052124295.1_ASM5212429v1/	1.0392
same_biosample	SAMN43835580	GCA_043669015.1	GCA_052124215.1	Salmonella enterica	bacteria	28901	strain=R23.0441	Contig	Complete Genome	SAMN43835580	SAMN43835580	50	5	5223908	5065785	1.0312	52.000000	52.000000	from large multi-isolate project	from large multi-isolate project	National Center for Biotechnology Information	Centers for Disease Control, Taiwan	2024-10-23	2025-08-19	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/669/015/GCA_043669015.1_PDT002388688.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/124/215/GCA_052124215.1_ASM5212421v1/	1.0312
same_biosample	SAMN39841898	GCA_043932135.1	GCA_055900665.1	Escherichia coli	bacteria	562	strain=01G17CRGN001	Contig	Complete Genome	SAMN39841898	SAMN39841898	84	5	5055491	5032195	1.0046	50.500000	50.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2024-10-26	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/932/135/GCA_043932135.1_PDT002412064.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/900/665/GCA_055900665.1_ASM5590066v1/	1.0046
same_biosample	SAMN39842019	GCA_043932315.1	GCA_055900475.1	Escherichia coli	bacteria	562	strain=28A18CPO003A	Contig	Complete Genome	SAMN39842019	SAMN39842019	202	5	5032077	5049948	0.9965	51.000000	51.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2024-10-26	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/932/315/GCA_043932315.1_PDT002411980.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/900/475/GCA_055900475.1_ASM5590047v1/	0.9965
same_biosample	SAMN39842022	GCA_043933665.1	GCA_055901475.1	Citrobacter freundii	bacteria	546	strain=29A21CPO004	Contig	Complete Genome	SAMN39842022	SAMN39842022	127	3	5561198	5376230	1.0344	51.500000	51.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2024-10-26	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/933/665/GCA_043933665.1_PDT002411976.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/901/475/GCA_055901475.1_ASM5590147v1/	1.0344
same_biosample	SAMN39842013	GCA_043978215.1	GCA_055900595.1	Escherichia coli	bacteria	562	strain=24A16CRGN010	Contig	Complete Genome	SAMN39842013	SAMN39842013	154	11	5774706	5814800	0.9931	50.500000	50.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2024-10-28	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/978/215/GCA_043978215.1_PDT002411986.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/900/595/GCA_055900595.1_ASM5590059v1/	0.9931
same_biosample	SAMN39841913	GCA_043979785.1	GCA_055901135.1	Klebsiella pneumoniae	bacteria	573	strain=04A18CPO002B	Contig	Complete Genome	SAMN39841913	SAMN39841913	200	5	5562181	5548724	1.0024	57.500000	57.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Public Health Agency of Canada	2024-10-28	2026-03-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/979/785/GCA_043979785.1_PDT002411933.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/055/901/135/GCA_055901135.1_ASM5590113v1/	1.0024
same_biosample	SAMN39897630	GCA_045115795.1	GCA_036884805.1	Escherichia coli	bacteria	562	strain=S1-CAM-01-C	Contig	Complete Genome	SAMN39897630	SAMN39897630	127	4	4897607	4999537	0.9796	50.500000	50.500000	from large multi-isolate project	na	University of Bern	University of Bern	2024-11-20	2024-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/115/795/GCA_045115795.1_ASM4511579v1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/884/805/GCA_036884805.1_ASM3688480v1/	0.9796
same_biosample	SAMN28229352	GCA_045308935.1	GCA_051797645.1	Listeria monocytogenes	bacteria	1639	strain=F7059	Contig	Complete Genome	SAMN28229352	SAMN28229352	16	1	2881893	3031329	0.9507	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-25	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/308/935/GCA_045308935.1_PDT002493382.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/797/645/GCA_051797645.1_ASM5179764v1/	0.9507
same_biosample	SAMN28229372	GCA_045308945.1	GCA_051795985.1	Listeria monocytogenes	bacteria	1639	strain=37/20/1W	Contig	Complete Genome	SAMN28229372	SAMN28229372	57	1	2955391	2976546	0.9929	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-25	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/308/945/GCA_045308945.1_PDT002493377.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/795/985/GCA_051795985.1_ASM5179598v1/	0.9929
same_biosample	SAMN28229343	GCA_045308995.1	GCA_051798085.1	Listeria monocytogenes	bacteria	1639	strain=NCTC 4885	Contig	Complete Genome	SAMN28229343	SAMN28229343	52	1	2921168	2943270	0.9925	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-25	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/308/995/GCA_045308995.1_PDT002493383.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/798/085/GCA_051798085.1_ASM5179808v1/	0.9925
same_biosample	SAMN28229354	GCA_045309035.1	GCA_051797245.1	Listeria monocytogenes	bacteria	1639	strain=F7075	Contig	Complete Genome	SAMN28229354	SAMN28229354	18	1	2888939	2905183	0.9944	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-25	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/309/035/GCA_045309035.1_PDT002493352.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/797/245/GCA_051797245.1_ASM5179724v1/	0.9944
same_biosample	SAMN28229353	GCA_045309055.1	GCA_051797255.1	Listeria monocytogenes	bacteria	1639	strain=F7065	Contig	Complete Genome	SAMN28229353	SAMN28229353	67	1	2881380	2905172	0.9918	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-25	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/309/055/GCA_045309055.1_PDT002493363.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/797/255/GCA_051797255.1_ASM5179725v1/	0.9918
same_biosample	SAMN28229400	GCA_045309135.1	GCA_051793885.1	Listeria monocytogenes	bacteria	1639	strain=Isolate 15/1	Contig	Complete Genome	SAMN28229400	SAMN28229400	124	2	2946373	2986471	0.9866	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-25	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/309/135/GCA_045309135.1_PDT002493318.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/793/885/GCA_051793885.1_ASM5179388v1/	0.9866
same_biosample	SAMN28229385	GCA_045309295.1	GCA_051795505.1	Listeria monocytogenes	bacteria	1639	strain=Isolate 3/5	Contig	Complete Genome	SAMN28229385	SAMN28229385	49	1	2881993	2905911	0.9918	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-25	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/309/295/GCA_045309295.1_PDT002493268.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/795/505/GCA_051795505.1_ASM5179550v1/	0.9918
same_biosample	SAMN28229402	GCA_045314455.1	GCA_051793475.1	Listeria monocytogenes	bacteria	1639	strain=Isolate 15/22	Contig	Complete Genome	SAMN28229402	SAMN28229402	21	2	2965638	2986428	0.9930	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-25	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/314/455/GCA_045314455.1_PDT002493315.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/793/475/GCA_051793475.1_ASM5179347v1/	0.993
same_biosample	SAMN28229421	GCA_045317495.1	GCA_051792995.1	Listeria monocytogenes	bacteria	1639	strain=81-507	Contig	Complete Genome	SAMN28229421	SAMN28229421	27	1	2975534	2986784	0.9962	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/317/495/GCA_045317495.1_PDT002493406.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/792/995/GCA_051792995.1_ASM5179299v1/	0.9962
same_biosample	SAMN28229464	GCA_045317595.1	GCA_051790875.1	Listeria monocytogenes	bacteria	1639	strain=SCOTT A LM82	Contig	Complete Genome	SAMN28229464	SAMN28229464	40	1	2999775	3030859	0.9897	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/317/595/GCA_045317595.1_PDT002493349.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/790/875/GCA_051790875.1_ASM5179087v1/	0.9897
same_biosample	SAMN28229481	GCA_045317615.1	GCA_051798535.1	Listeria monocytogenes	bacteria	1639	strain=VBLLi 01-113 (LM006)	Contig	Complete Genome	SAMN28229481	SAMN28229481	20	2	3028574	3009507	1.0063	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/317/615/GCA_045317615.1_PDT002493331.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/798/535/GCA_051798535.1_ASM5179853v1/	1.0063
same_biosample	SAMN28229370	GCA_045319475.1	GCA_051796445.1	Listeria monocytogenes	bacteria	1639	strain=34/1/1W	Contig	Complete Genome	SAMN28229370	SAMN28229370	20	2	3013876	3034937	0.9931	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/319/475/GCA_045319475.1_PDT002493410.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/796/445/GCA_051796445.1_ASM5179644v1/	0.9931
same_biosample	SAMN28229430	GCA_045319595.1	GCA_051792625.1	Listeria monocytogenes	bacteria	1639	strain=81-590	Contig	Complete Genome	SAMN28229430	SAMN28229430	222	1	2931778	2981672	0.9833	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/319/595/GCA_045319595.1_PDT002493396.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/792/625/GCA_051792625.1_ASM5179262v1/	0.9833
same_biosample	SAMN28229342	GCA_045319795.1	GCA_051798095.1	Listeria monocytogenes	bacteria	1639	strain=NCTC 10357	Contig	Complete Genome	SAMN28229342	SAMN28229342	14	1	2854032	2865225	0.9961	38.000000	38.000000	na	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/319/795/GCA_045319795.1_PDT002493384.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/798/095/GCA_051798095.1_ASM5179809v1/	0.9961
same_biosample	SAMN28229445	GCA_045319875.1	GCA_051792215.1	Listeria monocytogenes	bacteria	1639	strain=81-859	Contig	Complete Genome	SAMN28229445	SAMN28229445	35	1	3031333	3072157	0.9867	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/319/875/GCA_045319875.1_PDT002493370.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/792/215/GCA_051792215.1_ASM5179221v1/	0.9867
same_biosample	SAMN28229455	GCA_045320015.1	GCA_051791815.1	Listeria monocytogenes	bacteria	1639	strain=ATCC 19116	Contig	Complete Genome	SAMN28229455	SAMN28229455	16	1	2839560	2840623	0.9996	38.000000	38.500000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/015/GCA_045320015.1_PDT002493359.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/791/815/GCA_051791815.1_ASM5179181v1/	0.9996
same_biosample	SAMN28229451	GCA_045320055.1	GCA_051792165.1	Listeria monocytogenes	bacteria	1639	strain=SLCC 2540	Contig	Complete Genome	SAMN28229451	SAMN28229451	56	1	2941351	2977839	0.9877	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/055/GCA_045320055.1_PDT002493364.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/792/165/GCA_051792165.1_ASM5179216v1/	0.9877
same_biosample	SAMN28229458	GCA_045320075.1	GCA_051791765.1	Listeria monocytogenes	bacteria	1639	strain=ATCC 19118	Contig	Complete Genome	SAMN28229458	SAMN28229458	19	1	3028723	2942526	1.0293	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/075/GCA_045320075.1_PDT002493356.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/791/765/GCA_051791765.1_ASM5179176v1/	1.0293
same_biosample	SAMN28229463	GCA_045320135.1	GCA_051791365.1	Listeria monocytogenes	bacteria	1639	strain=9/2	Contig	Complete Genome	SAMN28229463	SAMN28229463	67	1	2993260	3031360	0.9874	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/135/GCA_045320135.1_PDT002493350.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/791/365/GCA_051791365.1_ASM5179136v1/	0.9874
same_biosample	SAMN28229466	GCA_045320155.1	GCA_051790435.1	Listeria monocytogenes	bacteria	1639	strain=BL91/019	Contig	Complete Genome	SAMN28229466	SAMN28229466	31	1	3101673	3117056	0.9951	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/155/GCA_045320155.1_PDT002493347.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/790/435/GCA_051790435.1_ASM5179043v1/	0.9951
same_biosample	SAMN28229465	GCA_045320175.1	GCA_051790825.1	Listeria monocytogenes	bacteria	1639	strain=BL91/018	Contig	Complete Genome	SAMN28229465	SAMN28229465	45	1	2946711	2977896	0.9895	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/175/GCA_045320175.1_PDT002493348.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/790/825/GCA_051790825.1_ASM5179082v1/	0.9895
same_biosample	SAMN28229469	GCA_045320195.1	GCA_051789965.1	Listeria monocytogenes	bacteria	1639	strain=ATCC 19111	Contig	Complete Genome	SAMN28229469	SAMN28229469	16	1	2900829	2908191	0.9975	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/195/GCA_045320195.1_PDT002493344.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/789/965/GCA_051789965.1_ASM5178996v1/	0.9975
same_biosample	SAMN28229468	GCA_045320205.1	GCA_051790015.1	Listeria monocytogenes	bacteria	1639	strain=NCF-42K3	Contig	Complete Genome	SAMN28229468	SAMN28229468	237	2	3007002	3062346	0.9819	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/205/GCA_045320205.1_PDT002493345.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/790/015/GCA_051790015.1_ASM5179001v1/	0.9819
same_biosample	SAMN28229470	GCA_045320235.1	GCA_051789525.1	Listeria monocytogenes	bacteria	1639	strain=NCTC 9863	Contig	Complete Genome	SAMN28229470	SAMN28229470	89	1	3112432	2977243	1.0454	37.500000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/235/GCA_045320235.1_PDT002493343.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/789/525/GCA_051789525.1_ASM5178952v1/	1.0454
same_biosample	SAMN28229471	GCA_045320255.1	GCA_051799055.1	Listeria monocytogenes	bacteria	1639	strain=VBLLi 01-56 (Lis 35)	Contig	Complete Genome	SAMN28229471	SAMN28229471	58	1	2934600	2964463	0.9899	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/255/GCA_045320255.1_PDT002493342.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/799/055/GCA_051799055.1_ASM5179905v1/	0.9899
same_biosample	SAMN28229473	GCA_045320275.1	GCA_051798525.1	Listeria monocytogenes	bacteria	1639	strain=VBLLi 01-83 (Lis 39)	Contig	Complete Genome	SAMN28229473	SAMN28229473	35	2	3034043	3062438	0.9907	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/275/GCA_045320275.1_PDT002493339.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/798/525/GCA_051798525.1_ASM5179852v1/	0.9907
same_biosample	SAMN28229355	GCA_045320295.1	GCA_051796835.1	Listeria monocytogenes	bacteria	1639	strain=8/4/4W	Contig	Complete Genome	SAMN28229355	SAMN28229355	41	2	3010077	3036924	0.9912	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/295/GCA_045320295.1_PDT002493341.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/796/835/GCA_051796835.1_ASM5179683v1/	0.9912
same_biosample	SAMN28229478	GCA_045320375.1	GCA_051799045.1	Listeria monocytogenes	bacteria	1639	strain=VBLLi 01-110 (LM003)	Contig	Complete Genome	SAMN28229478	SAMN28229478	24	1	2967336	2993232	0.9913	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/375/GCA_045320375.1_PDT002493334.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/799/045/GCA_051799045.1_ASM5179904v1/	0.9913
same_biosample	SAMN28229344	GCA_045320735.1	GCA_051797655.1	Listeria monocytogenes	bacteria	1639	strain=NCTC 5214	Contig	Complete Genome	SAMN28229344	SAMN28229344	18	1	2950225	2979741	0.9901	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/735/GCA_045320735.1_PDT002493412.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/797/655/GCA_051797655.1_ASM5179765v1/	0.9901
same_biosample	SAMN28229422	GCA_045320835.1	GCA_051792675.1	Listeria monocytogenes	bacteria	1639	strain=81-509	Contig	Complete Genome	SAMN28229422	SAMN28229422	45	1	2949614	2980134	0.9898	38.000000	38.000000	from large multi-isolate project	na	National Center for Biotechnology Information	Quadram Institute Bioscience	2024-11-26	2025-08-04	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/045/320/835/GCA_045320835.1_PDT002493404.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/792/675/GCA_051792675.1_ASM5179267v1/	0.9898
