dataset	genome	name_key_source	taxid	cami_novelty_category	sci_name	tax_species	tax_genus	tax_phylum	match_level	matched_accessions	n_matched_accessions	ncbi_name_key	in_train	in_val	in_test	in_kmer_selection	leaked
marine	Otu643.0	Dokdonia_sp_MED134_genomic	313590	known_strain	Dokdonia sp. MED134	Dokdonia sp. MED134	Dokdonia	Bacteroidota	L2_ncbi_name_match	GCA_000152925.3;GCF_000152925.2	2	dokdonia sp med134	True	False	False	False	True
marine	Otu644	Thermotoga_sp_RQ7_genomic	2335	known_strain	Thermotoga		Thermotoga	Thermotogota	L2_ncbi_name_match	GCA_000832145.1;GCF_000832145.1	2	thermotoga sp rq7	True	False	False	False	True
marine	Otu648.0	Zunongwangia_profunda_SM-A87_genomic	398743	known_strain	Zunongwangia profunda	Zunongwangia profunda	Zunongwangia	Bacteroidota	L2_ncbi_name_match	GCA_000023465.1;GCF_000023465.1	2	zunongwangia profunda sm a87	True	False	False	False	True
marine	Otu659	Mv130624_S1_contigs	80854	known_strain	Moritella viscosa	Moritella viscosa	Moritella	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu660	Prochlorococcus_marinus_str_MIT_9313_genomic	1219	known_strain	Prochlorococcus marinus	Prochlorococcus marinus	Prochlorococcus	Cyanobacteriota	L2_ncbi_name_match	GCA_000011485.1;GCA_949511955.1;GCF_000011485.1	3	prochlorococcus marinus str mit 9313	True	False	False	False	True
marine	Otu662	Francisella_sp_TX077310_genomic	573570	known_strain	Francisella uliginis	Francisella uliginis	Francisella	Pseudomonadota	L2_ncbi_name_match	GCA_003248485.1;GCA_038141505.1;GCA_047609165.1;GCA_047625165.1;GCA_054681155.1	5	francisella sp	False	False	False	False	False
marine	Otu664.0	Belliella_baltica_DSM_15883_genomic	232259	known_strain	Belliella baltica	Belliella baltica	Belliella	Bacteroidota	L2_ncbi_name_match	GCA_000265405.1;GCF_000265405.1	2	belliella baltica dsm 15883	False	False	False	False	False
marine	Otu67.0	Nitrosococcus_oceani_ATCC_19707_genomic	1229	known_strain	Nitrosococcus oceani	Nitrosococcus oceani	Nitrosococcus	Pseudomonadota	L2_ncbi_name_match	GCA_000012805.1;GCF_000012805.1	2	nitrosococcus oceani atcc 19707	False	False	False	False	False
marine	Otu677	Flexibacter_litoralis_DSM_6794_genomic	999	known_strain	Bernardetia litoralis	Bernardetia litoralis	Bernardetia	Bacteroidota	none		0		False	False	False	False	False
marine	Otu68	Vw29_S11_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu681	Thermotoga_maritima_MSB8_1_genomic	2336	new_strain	Thermotoga maritima	Thermotoga maritima	Thermotoga	Thermotogota	L2_ncbi_name_match	GCA_000008545.1;GCA_000230655.3;GCA_000390265.1;GCA_000978555.1;GCF_000008545.1;GCF_000230655.2;GCF_000390265.1;GCF_000978555.1	8	thermotoga maritima msb8	True	True	False	True	True
marine	Otu683.0	Yangia_sp_CCB-MM3_genomic	1792508	known_strain	Salipiger sp. CCB-MM3	Salipiger sp. CCB-MM3	Salipiger	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu684	LAB19_S8_contigs	2748	new_strain	Carnobacterium divergens	Carnobacterium divergens	Carnobacterium	Bacillota	none		0		False	False	False	False	False
marine	Otu687	Archaeoglobus_profundus_DSM_5631_genomic	84156	known_strain	Archaeoglobus profundus	Archaeoglobus profundus	Archaeoglobus	Methanobacteriota	L2_ncbi_name_match	GCA_000025285.1;GCF_000025285.1	2	archaeoglobus profundus dsm 5631	True	False	False	False	True
marine	Otu689.0	Stappia_sp_ES058_genomic	1881061	known_strain	Stappia sp. ES.058	Stappia sp. ES.058	Stappia	Pseudomonadota	L2_ncbi_name_match	GCA_002684215.1;GCA_002722295.1;GCA_040110915.1;GCA_048261845.1;GCA_048268045.1;GCA_965228715.1;GCA_965250095.1;GCA_965276915.1	17	stappia sp	False	False	False	False	False
marine	Otu69.0	Magnetococcus_marinus_MC-1_genomic	1124597	known_strain	Magnetococcus marinus	Magnetococcus marinus	Magnetococcus	Pseudomonadota	L2_ncbi_name_match	GCA_000014865.1;GCF_000014865.1	2	magnetococcus marinus mc 1	False	False	False	False	False
marine	Otu692	Vibrio_anguillarum_775_genomic	55601	new_strain	Vibrio anguillarum	Vibrio anguillarum	Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000217675.1;GCA_963861455.1;GCF_000217675.1	3	vibrio anguillarum 775	False	False	False	False	False
marine	Otu696	Bacillus_sp_Pc3_genomic	1386	known_strain	Bacillus		Bacillus	Bacillota	L2_ncbi_name_match	GCA_000815145.1;GCF_000815145.1	2	bacillus sp pc3	False	False	False	False	False
marine	Otu70.0	Desulfovibrio_hydrothermalis_AM13_genomic	191026	known_strain	Maridesulfovibrio hydrothermalis	Maridesulfovibrio hydrothermalis	Maridesulfovibrio	Thermodesulfobacteriota	none		0		False	False	False	False	False
marine	Otu703	A-Hdes-20-1_S13_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu704	Candidatus_Nitrosopumilus_sp_D3C_genomic	1582439	known_strain	Nitrosopumilus piranensis	Nitrosopumilus piranensis	Nitrosopumilus	Nitrososphaerota	L2_ncbi_name_match	GCA_002690535.1;GCA_003228335.1;GCA_003251855.1;GCA_003331425.1;GCA_003702495.1;GCA_003702525.1;GCA_003702545.1;GCA_003702585.1	510	candidatus nitrosopumilus sp	True	True	True	True	True
marine	Otu707	Vw7_S7_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu71	Corynebacterium_phocae_strain_M408_89_1_genomic	161895	known_strain	Corynebacterium phocae	Corynebacterium phocae	Corynebacterium	Actinomycetota	L2_ncbi_name_match	GCA_001941565.1;GCA_008693075.1;GCF_001941565.1;GCF_008693075.1	4	corynebacterium phocae	False	False	False	False	False
marine	Otu712	Brucella_ceti_TE28753-12_genomic	120577	known_strain	Brucella ceti	Brucella ceti	Brucella	Pseudomonadota	L2_ncbi_name_match	GCA_000590815.1	1	brucella ceti te28753 12	False	False	False	False	False
marine	Otu713	Staphylothermus_marinus_F1_genomic	2280	known_strain	Staphylothermus marinus	Staphylothermus marinus	Staphylothermus	Thermoproteota	L2_ncbi_name_match	GCA_000015945.1;GCF_000015945.1	2	staphylothermus marinus f1	True	False	False	False	True
marine	Otu716.0	Pelagibacterium_halotolerans_B2_genomic	531813	known_strain	Pelagibacterium halotolerans	Pelagibacterium halotolerans	Pelagibacterium	Pseudomonadota	L2_ncbi_name_match	GCA_000230555.1;GCF_000230555.1	2	pelagibacterium halotolerans b2	False	False	False	False	False
marine	Otu717	Pyrococcus_sp_ST04_genomic	1183377	known_strain	Pyrococcus sp. ST04	Pyrococcus sp. ST04	Pyrococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000263735.1;GCF_000263735.1	2	pyrococcus sp st04	True	False	False	True	True
marine	Otu719.0	Jannaschia_sp_CCS1_genomic	290400	known_strain	Jannaschia sp. CCS1	Jannaschia sp. CCS1	Jannaschia	Pseudomonadota	L2_ncbi_name_match	GCA_000013565.1;GCF_000013565.1	2	jannaschia sp ccs1	False	False	False	False	False
marine	Otu72.0	Hyphomicrobium_nitrativorans_NL23_genomic	1427356	known_strain	Hyphomicrobium nitrativorans	Hyphomicrobium nitrativorans	Hyphomicrobium	Pseudomonadota	L2_ncbi_name_match	GCA_000503895.1;GCF_000503895.1	2	hyphomicrobium nitrativorans nl23	False	False	False	False	False
marine	Otu722	Paenibacillus_sp_LPB0068_genomic	1763538	known_strain	Paenibacillus crassostreae	Paenibacillus crassostreae	Paenibacillus	Bacillota	L2_ncbi_name_match	GCA_003514925.1;GCA_003529225.1;GCA_016887665.1;GCA_017512605.1;GCA_017512705.1;GCA_023512345.1;GCA_023663345.1;GCA_029239545.1	61	paenibacillus sp	True	False	False	False	True
marine	Otu724	Thermosipho_sp_1063_genomic	2420	known_strain	Thermosipho		Thermosipho	Thermotogota	L2_ncbi_name_match	GCA_001941365.1;GCF_001941365.1	2	thermosipho sp 1063	True	False	False	False	True
marine	Otu726	GB02J45_S9_contigs	91347	new_family	Enterobacterales			Pseudomonadota	none		0		False	False	False	False	False
marine	Otu73	Vibrio_tubiashii_ATCC_19109_genomic	29498	known_strain	Vibrio tubiashii	Vibrio tubiashii	Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000222665.2;GCA_000772105.1;GCF_000222665.1;GCF_000772105.1	4	vibrio tubiashii atcc 19109	False	False	False	False	False
marine	Otu747	Streptococcus_iniae_strain_YSFST01-82_genomic	1346	known_strain	Streptococcus iniae	Streptococcus iniae	Streptococcus	Bacillota	L2_ncbi_name_match	GCA_000648525.1;GCA_000648555.1;GCA_000831485.1;GCA_001595425.1;GCA_001654755.1;GCA_001855735.1;GCA_001885145.1;GCA_002220115.1	242	streptococcus iniae	True	True	True	False	True
marine	Otu75.0	Ferrimonas_balearica_DSM_9799_genomic	44012	known_strain	Ferrimonas balearica	Ferrimonas balearica	Ferrimonas	Pseudomonadota	L2_ncbi_name_match	GCA_000148645.1;GCF_000148645.1	2	ferrimonas balearica dsm 9799	False	False	True	False	False
marine	Otu750	Thermococcus_sp_CDGS_genomic	1712654	known_strain	Thermococcus piezophilus	Thermococcus piezophilus	Thermococcus	Methanobacteriota	L2_ncbi_name_match	GCA_011040275.1;GCA_011040315.1;GCA_011050175.1;GCA_014361105.1;GCA_015520695.1;GCA_015520705.1;GCA_015521065.1;GCA_015521485.1	158	thermococcus sp	True	False	False	True	True
marine	Otu751.0	Flavobacteriaceae_bacterium_MAR_2010_188_genomic	1250295	known_strain	Flavobacteriaceae bacterium MAR_2010_188	Flavobacteriaceae bacterium MAR_2010_188		Bacteroidota	L2_ncbi_name_match	GCA_900104375.1	1	flavobacteriaceae bacterium mar 2010 188	False	False	True	False	False
marine	Otu753	Streptococcus_agalactiae_strain_GX064_genomic	1311	known_strain	Streptococcus agalactiae	Streptococcus agalactiae	Streptococcus	Bacillota	L2_ncbi_name_match	GCA_000302475.3;GCA_000636115.1;GCA_000714695.1;GCA_000715295.1;GCA_000715315.1;GCA_000730215.2;GCA_000730255.1;GCA_000736485.1	27159	streptococcus agalactiae	True	True	True	True	True
marine	Otu754	Actinoalloteichus_sp_ADI127-7_genomic	1612552	known_strain	Actinoalloteichus fjordicus	Actinoalloteichus fjordicus	Actinoalloteichus	Actinomycetota	none		0		False	False	False	False	False
marine	Otu76.0	R2A29_S8_contigs	59732	new_species	Chryseobacterium		Chryseobacterium	Bacteroidota	none		0		False	False	False	False	False
marine	Otu761	A-2013-70-F524-2_S2_contigs	645	new_strain	Aeromonas salmonicida	Aeromonas salmonicida	Aeromonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu766	MvHd14_S5_contigs	80854	known_strain	Moritella viscosa	Moritella viscosa	Moritella	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu767	Candidatus_Thioglobus_singularis_PS1_genomic	1427364	known_strain	Candidatus Pseudothioglobus singularis	Candidatus Pseudothioglobus singularis	Candidatus Pseudothioglobus	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu769	Vw130426_S9_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu770	Synechococcus_sp_KORDI-100_genomic	1280380	known_strain	Synechococcus sp. KORDI-100	Synechococcus sp. KORDI-100	Synechococcus	Cyanobacteriota	L2_ncbi_name_match	GCA_000737535.1;GCF_000737535.1	2	synechococcus sp kordi 100	False	True	False	False	True
marine	Otu771	Prochlorococcus_marinus_bv_HNLC1_genomic	1218	known_strain	Prochlorococcus		Prochlorococcus	Cyanobacteriota	L2_ncbi_name_match	GCA_000218705.1	1	prochlorococcus marinus bv hnlc1	False	False	False	False	False
marine	Otu774	Pseudomonas_pohangensis_strain_DSM_17875_genomic	364197	known_strain	Pseudomonas pohangensis	Pseudomonas pohangensis	Pseudomonas	Pseudomonadota	L2_ncbi_name_match	GCA_900105995.1;GCF_900105995.1	2	pseudomonas pohangensis	False	False	False	False	False
marine	Otu775.0	Mycobacterium_chelonae_CCUG_47445_genomic	1774	known_strain	Mycobacteroides chelonae	Mycobacteroides chelonae	Mycobacteroides	Actinomycetota	none		0		False	False	False	False	False
marine	Otu778	6_S6_contigs	40269	new_strain	Aliivibrio salmonicida	Aliivibrio salmonicida	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu78	Vibrio_scophthalmi_strain_VS-05_genomic	45658	known_strain	Vibrio scophthalmi	Vibrio scophthalmi	Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_001685465.1;GCA_001687805.1;GCA_001723385.1;GCA_026798045.1;GCA_036903815.1;GCA_036903915.1;GCA_040869025.1;GCA_045291255.1	20	vibrio scophthalmi	True	False	False	False	True
marine	Otu783	SP010_S4_contigs	91347	new_family	Enterobacterales			Pseudomonadota	none		0		False	False	False	False	False
marine	Otu79.0	Alteromonas_macleodii_str_Ionian_Sea_UM4b_genomic	314275	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_000808595.1;GCA_000808635.1;GCA_001077695.1;GCA_001562235.1;GCA_001578515.1;GCA_001626115.1;GCA_001626275.1;GCA_001626315.1	294	alteromonas macleodii	True	True	True	False	True
marine	Otu79.1	Alteromonas_sp_RW2A1_genomic	226	known_strain	Alteromonas		Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_001886475.1;GCF_001886475.1	2	alteromonas sp rw2a1	False	False	False	False	False
marine	Otu794.0	Octadecabacter_temperatus_strain_SB1_genomic	1458307	known_strain	Octadecabacter temperatus	Octadecabacter temperatus	Octadecabacter	Pseudomonadota	L2_ncbi_name_match	GCA_001187845.1;GCA_900142425.1;GCF_001187845.1;GCF_900142425.1	4	octadecabacter temperatus	True	False	False	False	True
marine	Otu796	MR4-25-1B_S2_contigs	286	new_species	Pseudomonas		Pseudomonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu797	Psychrobacter_sp_P11G3_genomic	497	known_strain	Psychrobacter		Psychrobacter	Pseudomonadota	L2_ncbi_name_match	GCA_001435845.1;GCF_001435845.1	2	psychrobacter sp p11g3	False	False	False	False	False
marine	Otu799.0	Sphingopyxis_alaskensis_RB2256_genomic	117207	known_strain	Sphingopyxis alaskensis	Sphingopyxis alaskensis	Sphingopyxis	Pseudomonadota	L2_ncbi_name_match	GCA_000013985.1;GCF_000013985.1	2	sphingopyxis alaskensis rb2256	True	False	False	False	True
marine	Otu80.0	Marinomonas_mediterranea_MMB-1_genomic	119864	known_strain	Marinomonas mediterranea	Marinomonas mediterranea	Marinomonas	Pseudomonadota	L2_ncbi_name_match	GCA_000192865.1;GCA_028472825.1;GCF_000192865.1;GCF_028472825.1	4	marinomonas mediterranea mmb 1	False	True	False	False	True
marine	Otu800.0	Oleispira_antarctica_RB-8_genomic	188908	known_strain	Oleispira antarctica	Oleispira antarctica	Oleispira	Pseudomonadota	L2_ncbi_name_match	GCA_000967895.1	1	oleispira antarctica rb 8	False	False	False	False	False
marine	Otu801.0	Marinobacter_sp_Hb8_genomic	1874317	known_strain	Marinobacter salinus	Marinobacter salinus	Marinobacter	Pseudomonadota	L2_ncbi_name_match	GCA_002683435.1;GCA_002683915.1;GCA_002690365.1;GCA_002692865.1;GCA_002693645.1;GCA_002693995.1;GCA_002695155.1;GCA_002696765.1	428	marinobacter sp	True	True	True	False	True
marine	Otu801.1	Marinobacter_hydrocarbonoclasticus_ATCC_49840_genomic	2743	known_strain	Marinobacter nauticus	Marinobacter nauticus	Marinobacter	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu805	Titti25_S5_contigs	294	new_strain	Pseudomonas fluorescens	Pseudomonas fluorescens	Pseudomonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu806.0	Shewanella_violacea_DSS12_genomic	60217	known_strain	Shewanella violacea	Shewanella violacea	Shewanella	Pseudomonadota	L2_ncbi_name_match	GCA_000091325.1;GCF_000091325.1	2	shewanella violacea dss12	True	False	False	False	True
marine	Otu810.0	10_S9_contigs	237	new_species	Flavobacterium		Flavobacterium	Bacteroidota	none		0		False	False	False	False	False
marine	Otu812	Titti28_S8_contigs	1760	new_order	Actinomycetes			Actinomycetota	none		0		False	False	False	False	False
marine	Otu814.0	Deferribacter_desulfuricans_SSM1_genomic	197162	known_strain	Deferribacter desulfuricans	Deferribacter desulfuricans	Deferribacter	Deferribacterota	L2_ncbi_name_match	GCA_000010985.1;GCF_000010985.1	2	deferribacter desulfuricans ssm1	True	False	False	False	True
marine	Otu82	Woeseia_oceani_strain_XK5_genomic	1548547	known_strain	Woeseia oceani	Woeseia oceani	Woeseia	Pseudomonadota	L2_ncbi_name_match	GCA_001677435.1;GCF_001677435.1	2	woeseia oceani	False	False	False	False	False
marine	Otu820	Thermotoga_maritima_strain_Tma200_genomic	2336	new_strain	Thermotoga maritima	Thermotoga maritima	Thermotoga	Thermotogota	L2_ncbi_name_match	GCA_000978535.1;GCA_000978575.1;GCF_000978535.1;GCF_000978575.1;GCF_982345295.1	5	thermotoga maritima	True	True	False	False	True
marine	Otu829.0	Bacteriovorax_marinus_SJ_genomic	97084	known_strain	Halobacteriovorax marinus	Halobacteriovorax marinus	Halobacteriovorax	Bdellovibrionota	none		0		False	False	False	False	False
marine	Otu83	Planococcus_donghaensis_strain_DSM_22276_genomic	414778	known_strain	Planococcus donghaensis	Planococcus donghaensis	Planococcus	Bacillota	L2_ncbi_name_match	GCA_001687665.2;GCA_043419685.1;GCA_043641535.1;GCA_049674445.1;GCF_001687665.2;GCF_043419685.1;GCF_043641535.1	7	planococcus donghaensis	True	False	False	False	True
marine	Otu833	Candidatus_Nitrosopumilus_sp_AR2_genomic	1229909	known_strain	Candidatus Nitrosopumilus sediminis	Candidatus Nitrosopumilus sediminis	Nitrosopumilus	Nitrososphaerota	L2_ncbi_name_match	GCA_002690535.1;GCA_003228335.1;GCA_003251855.1;GCA_003331425.1;GCA_003702495.1;GCA_003702525.1;GCA_003702545.1;GCA_003702585.1	510	candidatus nitrosopumilus sp	True	True	True	True	True
marine	Otu837.0	Halomonas_spR57-5_genomic	2745	known_strain	Halomonas		Halomonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu839	GB02J33_S8_contigs	234831	new_strain	Pseudoalteromonas sp. SM9913	Pseudoalteromonas sp. SM9913	Pseudoalteromonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu842.0	T-217_S6_contigs	104267	new_species	Tenacibaculum		Tenacibaculum	Bacteroidota	none		0		False	False	False	False	False
marine	Otu843	A-H-1309-5-2_S7_contigs	80852	new_strain	Aliivibrio wodanis	Aliivibrio wodanis	Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu846.0	Desulfovibrio_desulfuricans_ND132_genomic	876	known_strain	Desulfovibrio desulfuricans	Desulfovibrio desulfuricans	Desulfovibrio	Thermodesulfobacteriota	L2_ncbi_name_match	GCA_003251995.1;GCA_004801255.1;GCA_006539305.1;GCA_014843035.1;GCA_015062205.1;GCA_017815575.1;GCA_018785025.1;GCA_020555025.1	41	desulfovibrio desulfuricans	True	True	True	False	True
marine	Otu85.0	Wenyingzhuangia_fucanilytica_strain_CZ1127_genomic	1790137	known_strain	Wenyingzhuangia fucanilytica	Wenyingzhuangia fucanilytica	Wenyingzhuangia	Bacteroidota	L2_ncbi_name_match	GCA_001697185.1;GCF_001697185.1	2	wenyingzhuangia fucanilytica	False	False	False	False	False
marine	Otu85.1	Dokdonia_donghaensis_DSW-1_genomic	326319	known_strain	Dokdonia		Dokdonia	Bacteroidota	L2_ncbi_name_match	GCA_000769435.1;GCA_001653755.1;GCF_000769435.1;GCF_001653755.1	4	dokdonia donghaensis dsw 1	True	False	False	False	True
marine	Otu851.0	S28_S9_contigs	1112209	new_strain	Psychrobacter sp. PAMC 21119	Psychrobacter sp. PAMC 21119	Psychrobacter	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu852.0	Saprospira_grandis_str_Lewin_genomic	1008	known_strain	Saprospira grandis	Saprospira grandis	Saprospira	Bacteroidota	L2_ncbi_name_match	GCA_000250635.1;GCF_000250635.1	2	saprospira grandis str lewin	False	False	False	False	False
marine	Otu854	Thermoplasma_volcanium_GSS1_genomic	50339	known_strain	Thermoplasma volcanium	Thermoplasma volcanium	Thermoplasma	Thermoplasmatota	L2_ncbi_name_match	GCA_000011185.1;GCF_000011185.1	2	thermoplasma volcanium gss1	True	False	False	True	True
marine	Otu856.0	Celeribacter_marinus_strain_IMCC12053_genomic	1397108	known_strain	Celeribacter marinus	Celeribacter marinus	Celeribacter	Pseudomonadota	L2_ncbi_name_match	GCA_001308265.1;GCA_038899955.1;GCA_039769175.1;GCA_039770455.1;GCA_900114275.1;GCA_965656515.1;GCF_001308265.1;GCF_038899955.1	10	celeribacter marinus	True	False	False	False	True
marine	Otu86.0	Thalassolituus_oleivorans_R6-15_genomic	187493	known_strain	Thalassolituus oleivorans	Thalassolituus oleivorans	Thalassolituus	Pseudomonadota	L2_ncbi_name_match	GCA_000582555.1;GCF_000582555.1	2	thalassolituus oleivorans r6 15	False	False	False	False	False
marine	Otu860	4_S4_contigs	55601	new_strain	Vibrio anguillarum	Vibrio anguillarum	Vibrio	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu862.0	Tenacibaculum_dicentrarchi_strain_AY7486TD_genomic	669041	new_strain	Tenacibaculum dicentrarchi	Tenacibaculum dicentrarchi	Tenacibaculum	Bacteroidota	L2_ncbi_name_match	GCA_001483385.1;GCA_018616255.1;GCA_018616275.1;GCA_018616285.1;GCA_018616315.1;GCA_018616325.1;GCA_018616355.1;GCA_018616555.1	41	tenacibaculum dicentrarchi	True	True	True	False	True
marine	Otu865	Pseudoalteromonas_rubra_strain_SCSIO_6842_genomic	43658	known_strain	Pseudoalteromonas rubra	Pseudoalteromonas rubra	Pseudoalteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_000238295.4;GCA_000967655.1;GCA_001188445.1;GCA_001482385.1;GCA_003947135.1;GCA_003947165.1;GCA_003947175.1;GCA_004212645.1	25	pseudoalteromonas rubra	True	True	False	False	True
marine	Otu867	Shewanella_sp_W3-18-1_genomic	22	new_species	Shewanella		Shewanella	Pseudomonadota	L2_ncbi_name_match	GCA_000015185.1;GCF_000015185.1	2	shewanella sp w3 18 1	False	True	False	False	True
marine	Otu87.0	Alteromonas_mediterranea_strain_CP49_genomic	314275	known_strain	Alteromonas mediterranea	Alteromonas mediterranea	Alteromonas	Pseudomonadota	L2_ncbi_name_match	GCA_001562295.1;GCA_001562315.1;GCA_001886395.1;GCA_001886415.1;GCA_001886435.1;GCA_001886455.1;GCA_002341625.1;GCA_003506925.1	52	alteromonas mediterranea	True	False	False	False	True
marine	Otu870	Chlorobium_phaeobacteroides_BS1_genomic	1096	known_strain	Chlorobium phaeobacteroides	Chlorobium phaeobacteroides	Chlorobium	Chlorobiota	L2_ncbi_name_match	GCA_014384625.1;GCA_016776555.1;GCA_019163275.1;GCF_982375525.1	4	chlorobium phaeobacteroides	False	False	False	False	False
marine	Otu873.0	Hirschia_baltica_ATCC_49814_genomic	2724	known_strain	Hirschia baltica	Hirschia baltica	Hirschia	Pseudomonadota	L2_ncbi_name_match	GCA_000023785.1;GCF_000023785.1	2	hirschia baltica atcc 49814	False	False	False	False	False
marine	Otu873.1	Maricaulis_maris_MCS10_genomic	74318	known_strain	Maricaulis maris	Maricaulis maris	Maricaulis	Pseudomonadota	L2_ncbi_name_match	GCA_000014745.1;GCF_000014745.1	2	maricaulis maris mcs10	False	False	False	False	False
marine	Otu88.0	S17_S4_contigs	1298608	new_species	Psychrobacter sp. JCM 18900	Psychrobacter sp. JCM 18900	Psychrobacter	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu881.0	Campylobacter_lari_strain_Slaughter_Beach_genomic	201	known_strain	Campylobacter lari	Campylobacter lari	Campylobacter	Campylobacterota	L2_ncbi_name_match	GCA_001017575.1;GCA_001761915.1;GCA_001761945.1;GCA_001762205.1;GCA_004279345.1;GCA_004357905.1;GCA_004805335.1;GCA_004810055.1	1031	campylobacter lari	True	True	True	True	True
marine	Otu889.0	Polaribacter_sp_Hel1_33_78_genomic	52959	known_strain	Polaribacter		Polaribacter	Bacteroidota	L2_ncbi_name_match	GCA_900106075.1;GCF_900106075.1	2	polaribacter sp hel1 33 78	True	False	False	False	True
marine	Otu89	Pyrococcus_sp_NA2_genomic	342949	known_strain	Pyrococcus sp. NA2	Pyrococcus sp. NA2	Pyrococcus	Methanobacteriota	L2_ncbi_name_match	GCA_000211475.1;GCF_000211475.1	2	pyrococcus sp na2	False	False	True	False	False
marine	Otu894.0	Rhodovulum_sulfidophilum_DSM_1374_genomic	35806	known_strain	Rhodovulum sulfidophilum	Rhodovulum sulfidophilum	Rhodovulum	Pseudomonadota	L2_ncbi_name_match	GCA_000520135.2;GCA_001633165.1;GCF_001633165.1	3	rhodovulum sulfidophilum dsm 1374	False	False	True	False	False
marine	Otu895.0	Citromicrobium_sp_JL477_genomic	1634516	known_strain	Citromicrobium sp. JL477	Citromicrobium sp. JL477	Citromicrobium	Pseudomonadota	L2_ncbi_name_match	GCA_001304795.1	1	citromicrobium sp jl477	False	False	False	False	False
marine	Otu9	Sulfurovum_sp_NBC37-1_genomic	387093	known_strain	Sulfurovum sp. NBC37-1	Sulfurovum sp. NBC37-1	Sulfurovum	Campylobacterota	L2_ncbi_name_match	GCA_000010345.1;GCF_000010345.1	2	sulfurovum sp nbc37 1	False	False	False	False	False
marine	Otu90.0	Hyphomonas_neptunium_ATCC_15444_genomic	81032	known_strain	Hyphomonas neptunium	Hyphomonas neptunium	Hyphomonas	Pseudomonadota	L2_ncbi_name_match	GCA_000013025.1;GCF_000013025.1	2	hyphomonas neptunium atcc 15444	False	False	False	False	False
marine	Otu903	Titti18_S5_contigs	56812	known_strain	Shewanella frigidimarina	Shewanella frigidimarina	Shewanella	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu909	Altererythrobacter_marensis_strain_KCTC_22370_genomic	543877	known_strain	Pelagerythrobacter marensis	Pelagerythrobacter marensis	Pelagerythrobacter	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu911.0	Flavobacterium_psychrophilum_strain_PG2_genomic	96345	known_strain	Flavobacterium psychrophilum	Flavobacterium psychrophilum	Flavobacterium	Bacteroidota	L2_ncbi_name_match	GCA_000739395.1;GCA_000767095.1;GCA_000801615.1;GCA_000801625.1;GCA_000801635.1;GCA_000801645.1;GCA_000801695.1;GCA_000801715.1	790	flavobacterium psychrophilum	True	True	True	False	True
marine	Otu920	Helicobacter_sp_MIT_01-6242_genomic	222136	known_strain	Helicobacter enhydrae	Helicobacter enhydrae	Helicobacter	Campylobacterota	L2_ncbi_name_match	GCA_003516885.1;GCA_003537555.1;GCA_014799895.1;GCA_014799985.1;GCA_014799995.1;GCA_017474185.1;GCA_017502485.1;GCA_022511145.1	70	helicobacter sp	True	False	False	False	True
marine	Otu921.0	Titti20_S7_contigs	67572	new_species	Psychromonas		Psychromonas	Pseudomonadota	none		0		False	False	False	False	False
marine	Otu923	Vibrio_parahaemolyticus_UCM-V493_genomic	670	known_strain	Vibrio parahaemolyticus	Vibrio parahaemolyticus	Vibrio	Pseudomonadota	L2_ncbi_name_match	GCA_000568495.1;GCF_000568495.1	2	vibrio parahaemolyticus ucm v493	False	False	False	False	False
marine	Otu924	12_S1_contigs	511678	new_species	Aliivibrio		Aliivibrio	Pseudomonadota	none		0		False	False	False	False	False
