dataset	binset	bin_id	cluster	four_tool_common	cocopye_stage	cocopye_has_row	cocopye_scored
strain_madness	mixed	s5__SP144_S25__X__MIKI-NS10__c75__k10__order	SP144_S25	True	2.0	True	True
strain_madness	mixed	s5__SP154_S35__X__spades_MRSA7113_S2_L001__c90__k2__class	SP154_S35	True	3.0	True	True
strain_madness	mixed	s5__SP155_S36__X__spades_VRE2961_S3_L001__c75__k15__order	SP155_S36	True	2.0	True	True
strain_madness	mixed	s5__SP15_S89__X__MIKI-NS20__c90__k10__phylum	SP15_S89	True	2.0	True	True
strain_madness	mixed	s5__SP162_S43__X__MIKI-NS20__c75__k20__phylum	SP162_S43	True	2.0	True	True
strain_madness	mixed	s5__SP168_S49__X__MIKI-NS20__c60__k10__phylum	SP168_S49	True	3.0	True	True
strain_madness	mixed	s5__SP185_S65__X__spades_VRE3387_S5_L001__c90__k2__order	SP185_S65	True	3.0	True	True
strain_madness	mixed	s5__SP24_S13__X__MIKI-NS12__c75__k2__family	SP24_S13	True	3.0	True	True
strain_madness	mixed	s5__SP33_S20__X__SP117_S95__c60__k20__genus	SP33_S20	True	2.0	True	True
strain_madness	mixed	s5__SP33_S20__X__spades_MRSA7129_S1_L001__c90__k5__class	SP33_S20	True	2.0	True	True
strain_madness	mixed	s5__SP35_S22__X__spades_MRSA7172_S1_L001__c60__k2__class	SP35_S22	True	3.0	True	True
strain_madness	mixed	s5__SP3_S87__X__MIKI-NS20__c75__k20__phylum	SP3_S87	True	3.0	True	True
strain_madness	mixed	s5__SP48_S35__X__SP117_S95__c75__k2__genus	SP48_S35	True	3.0	True	True
strain_madness	mixed	s5__SP52_S38__X__MIKI-NS20__c60__k10__phylum	SP52_S38	True	3.0	True	True
strain_madness	mixed	s5__SP67_S50__X__SP119_S1__c75__k10__genus	SP67_S50	True	2.0	True	True
strain_madness	mixed	s5__SP77_S60__X__MIKI-NS20__c90__k15__phylum	SP77_S60	True	3.0	True	True
strain_madness	mixed	s5__SP94_S75__X__SP68_S51__c60__k2__genus	SP94_S75	True	2.0	True	True
strain_madness	mixed	s5__SP99_S80__X__MIKI-NS20__c75__k20__phylum	SP99_S80	True	2.0	True	True
strain_madness	mixed	s5__spades_And4500_S1_L001__X__spades_ESBL6643_S3_L001__c60__k5__genus	spades_And4500_S1_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_ESBL7534_S10_L001__X__spades_And4858_S9_L001__c75__k5__species	spades_ESBL7534_S10_L001	True	3.0	True	True
strain_madness	mixed	s5__spades_ESBL7534_S10_L001__X__spades_ESBL7810_S9_L001__c90__k5__family	spades_ESBL7534_S10_L001	True	3.0	True	True
strain_madness	mixed	s5__spades_ESBL9224_S2_L001__X__spades_ESBL7862_S8_L001__c75__k20__species	spades_ESBL9224_S2_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_ESBL9251_S1_L001__X__spades_ESBL9046_S6_L001__c90__k20__species	spades_ESBL9251_S1_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_MRSA7124_S4_L001__X__MIKI-NS20__c60__k2__phylum	spades_MRSA7124_S4_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_MRSA7231_S7_L001__X__SP109_S83__c60__k2__class	spades_MRSA7231_S7_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_MRSA8758_S5_L001__X__MIKI-NS13__c90__k10__order	spades_MRSA8758_S5_L001	True	3.0	True	True
strain_madness	mixed	s5__spades_VRE3253_S17_L001__X__MIKI-NS13__c75__k20__class	spades_VRE3253_S17_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_VRE3253_S17_L001__X__SP181_S61__c75__k15__order	spades_VRE3253_S17_L001	True	2.0	True	True
strain_madness	mixed	s6__SP100_S81__X__MIKI-NS12__c90__k10__family	SP100_S81	True	3.0	True	True
strain_madness	mixed	s6__SP100_S81__X__SP48_S35__c60__k2__species	SP100_S81	True	3.0	True	True
strain_madness	mixed	s6__SP12_S9__X__spades_MRSA8007_S12_L001__c75__k2__class	SP12_S9	True	2.0	True	True
strain_madness	mixed	s6__SP144_S25__X__MIKI-NS20__c60__k15__phylum	SP144_S25	True	3.0	True	True
strain_madness	mixed	s6__SP144_S25__X__SP179_S59__c75__k5__species	SP144_S25	True	3.0	True	True
strain_madness	mixed	s6__SP157_S38__X__SP68_S51__c75__k5__genus	SP157_S38	True	3.0	True	True
strain_madness	mixed	s6__SP166_S47__X__spades_MRSA8186_S9_L001__c60__k5__class	SP166_S47	True	2.0	True	True
strain_madness	mixed	s6__SP170_S51__X__MIKI-NS12__c60__k20__family	SP170_S51	True	2.0	True	True
strain_madness	mixed	s6__SP174_S55__X__MIKI-NS20__c60__k10__phylum	SP174_S55	True	2.0	True	True
strain_madness	mixed	s6__SP174_S55__X__spades_MRSA8186_S9_L001__c60__k5__class	SP174_S55	True	2.0	True	True
strain_madness	mixed	s6__SP176_S56__X__SP68_S51__c75__k10__genus	SP176_S56	True	2.0	True	True
strain_madness	mixed	s6__SP178_S58__X__spades_MRSA8013_S11_L001__c60__k10__class	SP178_S58	True	2.0	True	True
strain_madness	mixed	s6__SP198_S01__X__MIKI-NS11__c75__k10__order	SP198_S01	True	3.0	True	True
strain_madness	mixed	s6__SP198_S01__X__SP117_S95__c90__k2__genus	SP198_S01	True	3.0	True	True
strain_madness	mixed	s6__SP27_S15__X__spades_VRE2941_S2_L001__c60__k20__order	SP27_S15	True	3.0	True	True
strain_madness	mixed	s6__SP53_S39__X__MIKI-NS20__c75__k15__phylum	SP53_S39	True	3.0	True	True
strain_madness	mixed	s6__SP53_S39__X__spades_MRSA8013_S11_L001__c90__k20__class	SP53_S39	True	3.0	True	True
strain_madness	mixed	s6__SP56_S42__X__spades_MRSA8007_S12_L001__c75__k10__class	SP56_S42	True	3.0	True	True
strain_madness	mixed	s6__SP57_S43__X__SP55_S41__c90__k2__species	SP57_S43	True	3.0	True	True
strain_madness	mixed	s6__SP57_S43__X__spades_MRSA7124_S4_L001__c90__k10__class	SP57_S43	True	3.0	True	True
strain_madness	mixed	s6__spades_ESBL5772_S6_L001__X__spades_ESBL7424_S8_L001__c75__k15__species	spades_ESBL5772_S6_L001	True	2.0	True	True
strain_madness	mixed	s6__spades_ESBL6364_S9_L001__X__spades_ESBL6270_S10_L001__c75__k2__family	spades_ESBL6364_S9_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_ESBL9166_S11_L001__X__spades_And8454_S5_L001__c75__k5__family	spades_ESBL9166_S11_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_MRSA8013_S11_L001__X__MIKI-NS20__c75__k5__phylum	spades_MRSA8013_S11_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_MRSA8013_S11_L001__X__MIKI-NS20__c90__k15__phylum	spades_MRSA8013_S11_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_MRSA9344_S6_L001__X__SP101_S82__c90__k2__class	spades_MRSA9344_S6_L001	True	2.0	True	True
strain_madness	mixed	s6__spades_MRSA9344_S6_L001__X__SP103_S83__c90__k15__class	spades_MRSA9344_S6_L001	True	2.0	True	True
strain_madness	mixed	s6__spades_VRE2770_S9_L001__X__SP137_S18__c90__k2__order	spades_VRE2770_S9_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_VRE3043_S21_L001__X__MIKI-NS20__c90__k2__phylum	spades_VRE3043_S21_L001	True	3.0	True	True
strain_madness	mixed	s7__MIKI-NS02__X__SP12_S9__c75__k15__order	MIKI-NS02	True	2.0	True	True
strain_madness	mixed	s7__SP122_S4__X__MIKI-NS20__c60__k5__phylum	SP122_S4	True	3.0	True	True
strain_madness	mixed	s7__SP144_S25__X__SP20_S77__c75__k10__genus	SP144_S25	True	3.0	True	True
strain_madness	mixed	s7__SP162_S43__X__SP68_S51__c90__k2__genus	SP162_S43	True	3.0	True	True
strain_madness	mixed	s7__SP164_S45__X__SP119_S1__c75__k2__genus	SP164_S45	True	3.0	True	True
strain_madness	mixed	s7__SP164_S45__X__SP119_S1__c90__k20__genus	SP164_S45	True	2.0	True	True
strain_madness	mixed	s7__SP174_S55__X__SP126_S7__c90__k20__species	SP174_S55	True	2.0	True	True
strain_madness	mixed	s7__SP182_S62__X__SP119_S1__c90__k10__genus	SP182_S62	True	3.0	True	True
strain_madness	mixed	s7__SP182_S62__X__spades_MRSA8602_S6_L001__c75__k10__class	SP182_S62	True	3.0	True	True
strain_madness	mixed	s7__SP187_S66__X__spades_MRSA7124_S4_L001__c60__k10__class	SP187_S66	True	3.0	True	True
strain_madness	mixed	s7__SP20_S77__X__MIKI-NS11__c60__k10__order	SP20_S77	True	3.0	True	True
strain_madness	mixed	s7__SP27_S15__X__spades_MRSA8013_S11_L001__c90__k20__class	SP27_S15	True	3.0	True	True
strain_madness	mixed	s7__SP38_S25__X__SP117_S95__c90__k5__genus	SP38_S25	True	2.0	True	True
strain_madness	mixed	s7__SP54_S40__X__spades_MRSA7295_S3_L001__c60__k2__class	SP54_S40	True	2.0	True	True
strain_madness	mixed	s7__SP77_S60__X__SP181_S61__c60__k2__genus	SP77_S60	True	2.0	True	True
strain_madness	mixed	s7__SP77_S60__X__spades_MRSA7124_S4_L001__c60__k15__class	SP77_S60	True	2.0	True	True
strain_madness	mixed	s7__SP83_S66__X__SP119_S1__c90__k2__genus	SP83_S66	True	3.0	True	True
strain_madness	mixed	s7__SP8_S5__X__SP117_S95__c60__k20__genus	SP8_S5	True	3.0	True	True
strain_madness	mixed	s7__SP8_S5__X__spades_MRSA7124_S4_L001__c75__k2__class	SP8_S5	True	3.0	True	True
strain_madness	mixed	s7__SP8_S5__X__spades_VRE2961_S3_L001__c90__k5__order	SP8_S5	True	3.0	True	True
strain_madness	mixed	s7__SP94_S75__X__SP12_S9__c60__k2__species	SP94_S75	True	2.0	True	True
strain_madness	mixed	s7__SP94_S75__X__spades_MRSA7796_S10_L001__c90__k15__class	SP94_S75	True	3.0	True	True
strain_madness	mixed	s7__SP97_S78__X__spades_MRSA7796_S10_L001__c90__k5__class	SP97_S78	True	3.0	True	True
strain_madness	mixed	s7__SP97_S78__X__spades_VRE2237_S15_L001__c60__k15__order	SP97_S78	True	3.0	True	True
strain_madness	mixed	s7__SP9_S6__X__spades_MRSA7129_S1_L001__c75__k20__class	SP9_S6	True	2.0	True	True
strain_madness	mixed	s7__spades_AND4471_S1_L001__X__spades_ESBL8075_S12_L001__c90__k20__family	spades_AND4471_S1_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_ESBL6984_S1_L001__X__spades_And11624_S6_L001__c75__k15__family	spades_ESBL6984_S1_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_ESBL7553_S11_L001__X__spades_ESBL8411_S7_L001__c75__k20__family	spades_ESBL7553_S11_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_MRSA7286_S4_L001__X__MIKI-NS13__c75__k10__order	spades_MRSA7286_S4_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_VRE3056_S20_L001__X__spades_MRSA8187_S8_L001__c75__k5__class	spades_VRE3056_S20_L001	True	3.0	True	True
strain_madness	mixed	s8__MIKI-NS20__X__SP134_S15__c90__k15__phylum	MIKI-NS20	True	2.0	True	True
strain_madness	mixed	s8__SP126_S7__X__SP152_S33__c60__k2__species	SP126_S7	True	3.0	True	True
strain_madness	mixed	s8__SP127_S8__X__spades_VRE3387_S5_L001__c75__k10__order	SP127_S8	True	2.0	True	True
strain_madness	mixed	s8__SP143_S24__X__MIKI-NS20__c60__k10__phylum	SP143_S24	True	2.0	True	True
strain_madness	mixed	s8__SP14_S11__X__spades_MRSA7113_S2_L001__c60__k5__class	SP14_S11	True	3.0	True	True
strain_madness	mixed	s8__SP164_S45__X__SP181_S61__c60__k15__genus	SP164_S45	True	3.0	True	True
strain_madness	mixed	s8__SP16_S12__X__spades_VRE2906_S11_L001__c60__k20__order	SP16_S12	True	2.0	True	True
strain_madness	mixed	s8__SP16_S12__X__spades_VRE3766_S8_L001__c75__k15__order	SP16_S12	True	2.0	True	True
strain_madness	mixed	s8__SP173_S54__X__spades_VRE3783_S7_L001__c75__k20__order	SP173_S54	True	2.0	True	True
strain_madness	mixed	s8__SP180_S96__X__MIKI-NS20__c75__k20__phylum	SP180_S96	True	3.0	True	True
strain_madness	mixed	s8__SP194_S73__X__SP154_S35__c90__k10__species	SP194_S73	True	3.0	True	True
strain_madness	mixed	s8__SP194_S73__X__spades_MRSA8013_S11_L001__c90__k15__class	SP194_S73	True	3.0	True	True
strain_madness	mixed	s8__SP198_S01__X__MIKI-NS20__c60__k15__phylum	SP198_S01	True	3.0	True	True
strain_madness	mixed	s8__SP198_S01__X__SP27_S15__c60__k20__species	SP198_S01	True	3.0	True	True
strain_madness	mixed	s8__SP47_S34__X__SP68_S51__c60__k20__genus	SP47_S34	True	3.0	True	True
strain_madness	mixed	s8__SP57_S43__X__MIKI-NS06__c90__k2__order	SP57_S43	True	3.0	True	True
strain_madness	mixed	s8__SP57_S43__X__spades_MRSA7286_S4_L001__c75__k5__class	SP57_S43	True	3.0	True	True
strain_madness	mixed	s8__SP68_S51__X__spades_VRE3387_S5_L001__c75__k5__order	SP68_S51	True	2.0	True	True
strain_madness	mixed	s8__SP69_S52__X__spades_VRE3043_S21_L001__c60__k5__order	SP69_S52	True	2.0	True	True
strain_madness	mixed	s8__SP74_S57__X__spades_VRE3387_S5_L001__c60__k20__order	SP74_S57	True	3.0	True	True
strain_madness	mixed	s8__spades_ESBL7586_S7_L001__X__spades_ESBL9861_S4_L001__c90__k2__species	spades_ESBL7586_S7_L001	True	3.0	True	True
strain_madness	mixed	s8__spades_MRSA7113_S2_L001__X__MIKI-NS20__c60__k2__phylum	spades_MRSA7113_S2_L001	True	2.0	True	True
strain_madness	mixed	s8__spades_MRSA7133_S3_L001__X__MIKI-NS13__c60__k2__order	spades_MRSA7133_S3_L001	True	3.0	True	True
strain_madness	mixed	s8__spades_MRSA7133_S3_L001__X__MIKI-NS20__c75__k20__phylum	spades_MRSA7133_S3_L001	True	3.0	True	True
strain_madness	mixed	s8__spades_MRSA8013_S11_L001__X__spades_MRSA7172_S1_L001__c90__k2__species	spades_MRSA8013_S11_L001	True	3.0	True	True
strain_madness	mixed	s9__SP119_S1__X__SP68_S51__c60__k15__species	SP119_S1	True	3.0	True	True
strain_madness	mixed	s9__SP149_S30__X__MIKI-NS20__c75__k5__phylum	SP149_S30	True	3.0	True	True
strain_madness	mixed	s9__SP156_S37__X__spades_MRSA7231_S7_L001__c90__k10__class	SP156_S37	True	3.0	True	True
strain_madness	mixed	s9__SP171_S52__X__spades_VRE3043_S21_L001__c75__k10__order	SP171_S52	True	3.0	True	True
strain_madness	mixed	s9__SP17_S90__X__MIKI-NS12__c60__k10__family	SP17_S90	True	3.0	True	True
strain_madness	mixed	s9__SP189_S68__X__MIKI-NS12__c90__k15__family	SP189_S68	True	2.0	True	True
strain_madness	mixed	s9__SP189_S68__X__MIKI-NS20__c90__k10__phylum	SP189_S68	True	3.0	True	True
strain_madness	mixed	s9__SP21_S92__X__SP191_S70__c60__k2__genus	SP21_S92	True	3.0	True	True
strain_madness	mixed	s9__SP40_S27__X__spades_VRE3021_S4_L001__c60__k15__order	SP40_S27	True	2.0	True	True
strain_madness	mixed	s9__SP50_S37__X__spades_MRSA7172_S1_L001__c90__k5__class	SP50_S37	True	3.0	True	True
strain_madness	mixed	s9__SP79_S62__X__SP119_S1__c90__k5__genus	SP79_S62	True	3.0	True	True
strain_madness	mixed	s9__SP79_S62__X__SP21_S92__c75__k15__genus	SP79_S62	True	2.0	True	True
strain_madness	mixed	s9__SP91_S72__X__MIKI-NS12__c75__k5__family	SP91_S72	True	3.0	True	True
strain_madness	mixed	s9__SP99_S80__X__SP71_S54__c75__k10__species	SP99_S80	True	2.0	True	True
strain_madness	mixed	s9__SP9_S6__X__SP39_S26__c60__k20__species	SP9_S6	True	2.0	True	True
strain_madness	mixed	s9__spades_And4500_S1_L001__X__spades_And8423_S6_L001__c60__k2__species	spades_And4500_S1_L001	True	3.0	True	True
strain_madness	mixed	s9__spades_And5527_S8_L001__X__spades_ESBL7234_S12_L001__c75__k5__family	spades_And5527_S8_L001	True	3.0	True	True
strain_madness	mixed	s0__SP131_S12__X__SP102_S82__c60__k10__species	SP131_S12	True	3.0	True	True
strain_madness	mixed	s0__SP137_S18__X__spades_VRE3786_S19_L001__c75__k5__order	SP137_S18	True	3.0	True	True
strain_madness	mixed	s0__SP138_S19__X__spades_MRSA8186_S9_L001__c90__k15__class	SP138_S19	True	2.0	True	True
strain_madness	mixed	s0__SP142_S23__X__MIKI-NS12__c75__k10__family	SP142_S23	True	3.0	True	True
strain_madness	mixed	s0__SP188_S67__X__MIKI-NS20__c90__k10__phylum	SP188_S67	True	3.0	True	True
strain_madness	mixed	s0__SP1_S85__X__MIKI-NS12__c60__k10__family	SP1_S85	True	3.0	True	True
strain_madness	mixed	s0__SP39_S26__X__SP169_S50__c90__k10__species	SP39_S26	True	2.0	True	True
strain_madness	mixed	s0__SP53_S39__X__spades_MRSA7129_S1_L001__c90__k5__class	SP53_S39	True	3.0	True	True
strain_madness	mixed	s0__SP97_S78__X__spades_MRSA8602_S6_L001__c75__k5__class	SP97_S78	True	3.0	True	True
strain_madness	mixed	s0__SP97_S78__X__spades_VRE2857_S10_L001__c60__k10__order	SP97_S78	True	3.0	True	True
strain_madness	mixed	s0__spades_AND8064_S11_L001__X__spades_ESBL10030_S2_L001__c60__k10__family	spades_AND8064_S11_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_ESBL6984_S1_L001__X__spades_And5527_S8_L001__c75__k15__family	spades_ESBL6984_S1_L001	True	2.0	True	True
strain_madness	mixed	s0__spades_ESBL7347_S10_L001__X__spades_ESBL6620_S4_L001__c75__k2__family	spades_ESBL7347_S10_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_ESBL9044_S9_L001__X__spades_ESBL6418_S2_L001__c90__k10__species	spades_ESBL9044_S9_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_MRSA7133_S3_L001__X__MIKI-NS13__c60__k15__order	spades_MRSA7133_S3_L001	True	2.0	True	True
strain_madness	mixed	s0__spades_MRSA7286_S4_L001__X__MIKI-NS13__c75__k15__order	spades_MRSA7286_S4_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_VRE2770_S9_L001__X__MIKI-NS02__c60__k10__genus	spades_VRE2770_S9_L001	True	2.0	True	True
strain_madness	mixed	s0__spades_VRE3387_S5_L001__X__spades_VRE3021_S4_L001__c90__k5__species	spades_VRE3387_S5_L001	True	3.0	True	True
strain_madness	mixed	s1__MIKI-NS06__X__spades_MRSA8013_S11_L001__c75__k10__class	MIKI-NS06	True	3.0	True	True
strain_madness	mixed	s1__MIKI-NS09__X__MIKI-NS06__c60__k20__genus	MIKI-NS09	True	3.0	True	True
strain_madness	mixed	s1__MIKI-NS10__X__MIKI-NS11__c75__k2__family	MIKI-NS10	True	3.0	True	True
strain_madness	mixed	s1__SP102_S82__X__SP124_S6__c75__k2__species	SP102_S82	True	3.0	True	True
strain_madness	mixed	s1__SP110_S88__X__MIKI-NS11__c60__k20__order	SP110_S88	True	2.0	True	True
strain_madness	mixed	s1__SP110_S88__X__MIKI-NS20__c75__k20__phylum	SP110_S88	True	2.0	True	True
strain_madness	mixed	s1__SP118_S96__X__MIKI-NS20__c75__k5__phylum	SP118_S96	True	2.0	True	True
strain_madness	mixed	s1__SP126_S7__X__SP68_S51__c60__k2__genus	SP126_S7	True	3.0	True	True
strain_madness	mixed	s1__SP136_S17__X__SP119_S1__c90__k5__genus	SP136_S17	True	3.0	True	True
strain_madness	mixed	s1__SP155_S36__X__spades_MRSA7295_S3_L001__c90__k2__class	SP155_S36	True	3.0	True	True
strain_madness	mixed	s1__SP158_S39__X__MIKI-NS20__c60__k20__phylum	SP158_S39	True	2.0	True	True
strain_madness	mixed	s1__SP163_S44__X__MIKI-NS20__c60__k20__phylum	SP163_S44	True	3.0	True	True
strain_madness	mixed	s1__SP189_S68__X__spades_VRE3786_S19_L001__c60__k15__order	SP189_S68	True	2.0	True	True
strain_madness	mixed	s1__SP18_S91__X__spades_VRE3387_S5_L001__c90__k10__order	SP18_S91	True	3.0	True	True
strain_madness	mixed	s1__SP68_S51__X__SP107_S86__c75__k2__genus	SP68_S51	True	3.0	True	True
strain_madness	mixed	s1__SP68_S51__X__SP81_S64__c75__k5__genus	SP68_S51	True	3.0	True	True
strain_madness	mixed	s1__SP81_S64__X__MIKI-NS12__c90__k5__family	SP81_S64	True	3.0	True	True
strain_madness	mixed	s1__SP81_S64__X__MIKI-NS20__c75__k10__phylum	SP81_S64	True	3.0	True	True
strain_madness	mixed	s1__spades_And10026_S11_L001__X__spades_And6166_S1_L001__c60__k10__family	spades_And10026_S11_L001	True	2.0	True	True
strain_madness	mixed	s1__spades_And7051_S7_L001__X__spades_And8381_S10_L001__c75__k20__family	spades_And7051_S7_L001	True	2.0	True	True
strain_madness	mixed	s1__spades_ESBL6515_S2_L001__X__spades_ESBL6643_S3_L001__c60__k5__genus	spades_ESBL6515_S2_L001	True	3.0	True	True
strain_madness	mixed	s1__spades_ESBL7382_S4_L001__X__spades_ESBL8341_S10_L001__c90__k5__family	spades_ESBL7382_S4_L001	True	3.0	True	True
strain_madness	mixed	s1__spades_ESBL8341_S10_L001__X__spades_And6100_S3_L001__c75__k10__family	spades_ESBL8341_S10_L001	True	3.0	True	True
strain_madness	mixed	s2__MIKI-NS11__X__SP147_S28__c60__k10__order	MIKI-NS11	True	2.0	True	True
strain_madness	mixed	s2__SP106_S85__X__MIKI-NS20__c60__k2__phylum	SP106_S85	True	3.0	True	True
strain_madness	mixed	s2__SP131_S12__X__SP117_S95__c60__k15__genus	SP131_S12	True	2.0	True	True
strain_madness	mixed	s2__SP156_S37__X__SP181_S61__c75__k2__genus	SP156_S37	True	3.0	True	True
strain_madness	mixed	s2__SP166_S47__X__MIKI-NS12__c60__k2__family	SP166_S47	True	3.0	True	True
strain_madness	mixed	s2__SP166_S47__X__MIKI-NS12__c75__k2__family	SP166_S47	True	3.0	True	True
strain_madness	mixed	s2__SP2_S86__X__SP181_S61__c75__k5__genus	SP2_S86	True	3.0	True	True
strain_madness	mixed	s2__SP2_S86__X__spades_VRE2392_S22_L001__c90__k20__order	SP2_S86	True	3.0	True	True
strain_madness	mixed	s2__SP47_S34__X__SP1_S85__c75__k5__species	SP47_S34	True	2.0	True	True
strain_madness	mixed	s2__SP53_S39__X__spades_MRSA8186_S9_L001__c75__k2__class	SP53_S39	True	3.0	True	True
strain_madness	mixed	s2__SP57_S43__X__spades_MRSA8186_S9_L001__c90__k20__class	SP57_S43	True	2.0	True	True
strain_madness	mixed	s2__SP6_S88__X__SP117_S95__c60__k15__genus	SP6_S88	True	3.0	True	True
strain_madness	mixed	s2__SP77_S60__X__spades_MRSA7119_S2_L001__c90__k5__class	SP77_S60	True	2.0	True	True
strain_madness	mixed	s2__spades_And10925_S5_L001__X__spades_And11624_S6_L001__c90__k2__species	spades_And10925_S5_L001	True	3.0	True	True
strain_madness	mixed	s2__spades_And10925_S5_L001__X__spades_And12875_S7_L001__c60__k5__species	spades_And10925_S5_L001	True	3.0	True	True
strain_madness	mixed	s2__spades_And5533_S9_L001__X__spades_And6098_S1_L001__c75__k10__species	spades_And5533_S9_L001	True	3.0	True	True
strain_madness	mixed	s2__spades_ESBL8075_S12_L001__X__spades_And5042_S4_L001__c75__k15__family	spades_ESBL8075_S12_L001	True	2.0	True	True
strain_madness	mixed	s2__spades_MRSA8602_S6_L001__X__SP71_S54__c75__k20__class	spades_MRSA8602_S6_L001	True	2.0	True	True
strain_madness	mixed	s3__SP108_S87__X__spades_MRSA7231_S7_L001__c75__k15__class	SP108_S87	True	2.0	True	True
strain_madness	mixed	s3__SP109_S83__X__spades_MRSA7295_S3_L001__c75__k5__class	SP109_S83	True	3.0	True	True
strain_madness	mixed	s3__SP124_S6__X__SP20_S77__c60__k2__genus	SP124_S6	True	3.0	True	True
strain_madness	mixed	s3__SP158_S39__X__spades_MRSA7286_S4_L001__c60__k20__class	SP158_S39	True	3.0	True	True
strain_madness	mixed	s3__SP160_S41__X__spades_VRE2237_S15_L001__c60__k10__order	SP160_S41	True	2.0	True	True
strain_madness	mixed	s3__SP166_S47__X__SP106_S85__c90__k20__species	SP166_S47	True	2.0	True	True
strain_madness	mixed	s3__SP171_S52__X__SP21_S92__c90__k10__genus	SP171_S52	True	2.0	True	True
strain_madness	mixed	s3__SP176_S56__X__spades_MRSA8186_S9_L001__c60__k20__class	SP176_S56	True	3.0	True	True
strain_madness	mixed	s3__SP187_S66__X__spades_VRE3021_S4_L001__c90__k10__order	SP187_S66	True	3.0	True	True
strain_madness	mixed	s3__SP31_S18__X__spades_VRE2237_S15_L001__c60__k2__order	SP31_S18	True	3.0	True	True
strain_madness	mixed	s3__SP47_S34__X__SP32_S19__c90__k15__species	SP47_S34	True	3.0	True	True
strain_madness	mixed	s3__SP56_S42__X__spades_MRSA7830_S9_L001__c60__k20__class	SP56_S42	True	3.0	True	True
strain_madness	mixed	s3__SP76_S59__X__spades_MRSA7286_S4_L001__c60__k5__class	SP76_S59	True	3.0	True	True
strain_madness	mixed	s3__SP96_S77__X__MIKI-NS13__c60__k15__class	SP96_S77	True	2.0	True	True
strain_madness	mixed	s3__spades_And10026_S11_L001__X__spades_ESBL5402_S6_L001__c75__k15__species	spades_And10026_S11_L001	True	3.0	True	True
strain_madness	mixed	s3__spades_And6166_S1_L001__X__spades_ESBL6643_S3_L001__c90__k5__genus	spades_And6166_S1_L001	True	3.0	True	True
strain_madness	mixed	s3__spades_And8381_S10_L001__X__spades_ESBL6643_S3_L001__c90__k10__genus	spades_And8381_S10_L001	True	2.0	True	True
strain_madness	mixed	s3__spades_ESBL1009_S1_L001__X__spades_ESBL6270_S10_L001__c60__k10__family	spades_ESBL1009_S1_L001	True	3.0	True	True
strain_madness	mixed	s3__spades_ESBL5717_S8_L001__X__spades_ESBL5808_S8_L001__c75__k15__family	spades_ESBL5717_S8_L001	True	2.0	True	True
strain_madness	mixed	s3__spades_ESBL6210_S10_L001__X__spades_And5192_S3_L001__c75__k20__species	spades_ESBL6210_S10_L001	True	2.0	True	True
strain_madness	mixed	s3__spades_ESBL6210_S10_L001__X__spades_ESBL6759Q_S12_L001__c75__k5__family	spades_ESBL6210_S10_L001	True	2.0	True	True
strain_madness	mixed	s3__spades_ESBL7021_S2_L001__X__spades_ESBL5717_S8_L001__c90__k20__family	spades_ESBL7021_S2_L001	True	3.0	True	True
strain_madness	mixed	s3__spades_ESBL8411_S7_L001__X__spades_And8861_S3_L001__c60__k10__family	spades_ESBL8411_S7_L001	True	2.0	True	True
strain_madness	mixed	s4__SP111_S89__X__MIKI-NS20__c75__k10__phylum	SP111_S89	True	2.0	True	True
strain_madness	mixed	s4__SP122_S4__X__SP181_S61__c75__k20__genus	SP122_S4	True	2.0	True	True
strain_madness	mixed	s4__SP124_S6__X__MIKI-NS20__c90__k20__phylum	SP124_S6	True	3.0	True	True
strain_madness	mixed	s4__SP138_S19__X__SP68_S51__c75__k20__genus	SP138_S19	True	2.0	True	True
strain_madness	mixed	s4__SP138_S19__X__spades_VRE3387_S5_L001__c90__k5__order	SP138_S19	True	3.0	True	True
strain_madness	mixed	s4__SP139_S20__X__spades_MRSA7129_S1_L001__c90__k10__class	SP139_S20	True	3.0	True	True
strain_madness	mixed	s4__SP139_S20__X__spades_MRSA9344_S6_L001__c90__k5__class	SP139_S20	True	3.0	True	True
strain_madness	mixed	s4__SP164_S45__X__spades_MRSA7129_S1_L001__c60__k20__class	SP164_S45	True	3.0	True	True
strain_madness	mixed	s4__SP171_S52__X__spades_VRE3786_S19_L001__c75__k20__order	SP171_S52	True	3.0	True	True
